date,mode,scenario,model_arm,days,initial_soc_kwh,terminal_soc_kwh,plan_cost_yuan,adjustment_cost_yuan,emergency_cost_yuan,final_relative_cost_yuan,sequential_cost_yuan,emergency_kwh,unused_surplus_kwh
2025-10-09,q4_3,S3,joint_empirical,1,6000.0,5957.151960000001,46684.18019245981,-3562.9931058640436,9377.103147392125,52498.290233987886,52675.5740265602,2023.6476810164618,5792.455390277786
2025-10-10,q4_3,S3,joint_empirical,1,5957.151960000001,6000.0,13521.908772651535,-48.153764976111276,4591.430587891668,18065.18559556709,18081.443017736125,1408.4275013888898,21665.251418089676
2025-10-11,q4_3,S3,joint_empirical,1,6000.0,6018.473948703704,13990.754896687899,31.73988371874969,1944.633912952776,15967.128693359422,16034.241742801922,595.9367916666663,17129.240238628772
2025-10-12,q4_3,S3,joint_empirical,1,6018.473948703704,6009.914092499999,42362.88454001055,-288.86359819453656,8906.57839970487,50980.599341520865,51088.361385251,1951.4646388888905,6838.781888916672
2025-10-13,q4_3,S3,joint_empirical,1,6009.914092499999,6000.0,43955.71429382061,-1217.9451698977355,9001.18262728866,51738.951751211534,51882.94199393194,1927.0954170414936,6079.373656944448
2025-10-14,q4_3,S3,joint_empirical,1,6000.0,6000.0,46336.47775219422,-1694.1974301827433,10667.849621684023,55310.129943695494,56443.49452271262,2507.7797888888877,5383.149417500003
2025-10-15,q4_3,S3,joint_empirical,1,6000.0,6000.0,46574.24522951112,-1620.4715328991522,6525.894731220818,51479.66842783275,52035.37625941909,1441.789920833329,5115.338372222227
2025-10-16,q4_3,S3,joint_empirical,1,6000.0,5990.46029625,44786.60480253654,700.5919036103825,8432.272909382638,53919.469615529546,53952.254955556775,1796.7039277777765,5363.39638194445
2025-10-17,q4_3,S3,joint_empirical,1,5990.46029625,6000.0,12985.979307086218,333.61765962586014,4340.602647445136,17660.199614157213,17732.748810326102,1307.6183041666648,14050.47154343107
2025-10-18,q4_3,S3,joint_empirical,1,6000.0,6070.676466296296,13686.022907303739,-178.15705672486118,3545.3549678798618,17053.220818458736,17053.220818458736,1059.5922277777775,14558.221858277771
2025-10-19,q4_3,S3,joint_empirical,1,6070.676466296296,6006.379398749999,47415.53294565998,-713.1020124479323,8365.609569024095,55068.04050223616,55068.04050223616,1690.6089880370405,5191.802194527784
2025-10-20,q4_3,S3,joint_empirical,1,6006.379398749999,6000.0,50329.1666378267,-1343.9489957067779,4395.539386138201,53380.75702825812,53396.273966822984,956.6005680555561,6443.296007486114
2025-10-21,q4_3,S3,joint_empirical,1,6000.0,6000.0,48909.59473886096,-453.8484017662385,6449.212184660154,54904.95852175487,54967.9271487532,1403.4026607361093,5187.622809722224
2025-10-22,q4_3,S3,joint_empirical,1,6000.0,6002.74424625,46388.61773920816,421.26167588778947,10671.076793075716,57480.95620817169,57941.15913908859,2170.639168249998,5124.4589388888935
2025-10-23,q4_3,S3,joint_empirical,1,6002.74424625,5961.320073750001,53347.888025561544,-4293.712122930808,9976.63147819165,59030.80738082238,59241.95717841655,1967.0833152777745,4848.999631347224
2025-10-24,q4_3,S3,joint_empirical,1,5961.320073750001,6000.0,13450.38447900558,-6.10300848763882,5880.115734719411,19324.397205237354,19329.894331125866,1488.9453498834014,12807.748815423183
2025-10-25,q4_3,S3,joint_empirical,1,6000.0,6014.981431296298,13929.772508250744,-41.42353115659765,4431.973920292344,18320.32289738649,18320.32289738649,1253.2647444444412,12583.32532494067
2025-10-26,q4_3,S3,joint_empirical,1,6014.981431296298,6013.23823125,51005.956777981606,-2435.480132830067,7179.675112528476,55750.15175768004,56029.46404557404,1474.875862500001,4848.296784000007
2025-10-27,q4_3,S3,joint_empirical,1,6013.23823125,6000.0,46196.05800684521,1551.6396869495757,6546.939529634611,54294.63722342941,55552.0741190103,1344.615021041664,7003.25485284637
2025-10-28,q4_3,S3,joint_empirical,1,6000.0,6016.7452575,46463.82325199528,1543.7088386748947,7427.775191710411,55435.30728238056,56152.889713033255,1512.5499069444431,4671.462615277778
2025-10-29,q4_3,S3,joint_empirical,1,6016.7452575,6008.072999999999,51773.19695675191,-188.55090977810644,8370.90854215414,59955.55458912794,59959.36766070128,1660.2921660555553,5701.740050222225
2025-10-30,q4_3,S3,joint_empirical,1,6008.072999999999,5991.696900000001,46245.49294075426,856.1843111285227,9276.658176359715,56378.335428242484,56589.599366948256,1883.2073402777755,4296.531049361108
2025-10-31,q4_3,S3,joint_empirical,1,5991.696900000001,6000.01381125,14859.365016423786,-321.73204029800326,4634.016519868052,19171.64949599383,19228.95797192939,1210.214688888888,8293.218945736115
2025-11-01,q4_3,S3,joint_empirical,1,6000.01381125,6011.348836527777,14168.665641607682,-58.42005432854144,3593.303500401953,17703.549087681098,17759.786567092346,1067.9114746111125,9588.438972733366
2025-11-02,q4_3,S3,joint_empirical,1,6011.348836527777,6002.331375,51017.34731760987,497.3704887256036,6682.553448447736,58197.27125478321,59015.07584896626,1333.7376137916658,5311.833083333338
2025-11-03,q4_3,S3,joint_empirical,1,6002.331375,6011.90367375,55002.78001230476,-1617.2547004759851,6097.988232067353,59483.51354389613,59483.51354389613,1332.844548611109,5759.653335472225
2025-11-04,q4_3,S3,joint_empirical,1,6011.90367375,6000.0,50317.29128236499,-111.72665183557757,7836.451438763888,58042.0160692933,58322.77075775983,1629.7047930555552,5947.157702208333
2025-11-05,q4_3,S3,joint_empirical,1,6000.0,6000.71841375,57073.085774965126,-2757.719908485411,6758.767940975698,61074.133807455415,61253.863975681525,1473.8730708333342,4976.003841666671
2025-11-06,q4_3,S3,joint_empirical,1,6000.71841375,5987.838070277778,53455.607252142094,144.10179090907317,5859.577775819449,59459.28681887064,59508.94260751847,1171.611756944445,4506.458318791668
2025-11-07,q4_3,S3,joint_empirical,1,5987.838070277778,6000.0,14805.725381210415,0.0,2800.2895156045643,17606.014896814984,17606.014896814984,795.0210070066881,9950.88686798611
2025-11-08,q4_3,S3,joint_empirical,1,6000.0,6012.432536018518,15288.392625937042,-65.41889494374962,3046.6205102883196,18269.59424128162,18269.59424128162,874.1767643161895,9981.150359722233
2025-11-09,q4_3,S3,joint_empirical,1,6012.432536018518,6000.0,54554.45416902427,-426.70885321562685,5479.401468137338,59607.14678394597,59607.27856726014,1139.9301201111116,5286.775156027778
2025-11-10,q4_3,S3,joint_empirical,1,6000.0,6001.645575,56011.05605801969,1876.269787604736,6513.205887076388,64400.53173270083,64594.89209238402,1361.9779930555546,5873.948685202335
2025-11-11,q4_3,S3,joint_empirical,1,6001.645575,6000.0,57364.13871921798,-1616.8180544517907,5287.684558131947,61035.005222898166,61035.005222898166,1085.8077305555557,5627.151300833333
2025-11-12,q4_3,S3,joint_empirical,1,6000.0,6000.0,53752.025505230136,1159.2405889232248,5716.229130769063,60627.495224922386,61509.89024476637,1132.4200645233184,6280.47498301389
2025-11-13,q4_3,S3,joint_empirical,1,6000.0,5993.8652017129625,53432.772358477334,777.0236006783454,8321.16187338134,62530.95783253703,62533.586669835364,1765.3125400548615,4198.830870833331
2025-11-14,q4_3,S3,joint_empirical,1,5993.8652017129625,6000.0,15189.254346461348,-59.45386256751773,4279.12087719146,19408.921361085286,19498.320699642885,1187.615182093278,6176.507204166665
2025-11-15,q4_3,S3,joint_empirical,1,6000.0,6013.450125000001,17668.383932580276,-686.3498720333845,4527.500007749996,21509.534068296885,21513.2496078329,1183.781055555554,7768.106422650897
2025-11-16,q4_3,S3,joint_empirical,1,6013.450125000001,6000.0,55858.90457919575,608.2573663382185,7308.913849199292,63776.075794733246,64547.13561291437,1576.973312499997,4700.089231875862
2025-11-17,q4_3,S3,joint_empirical,1,6000.0,6000.0,53231.32281564117,4140.227730089922,5587.317206648612,62958.867752379694,64089.825590320834,1114.296761111111,6257.322295833342
2025-11-18,q4_3,S3,joint_empirical,1,6000.0,6000.0,56672.43622880813,-68.37192503940994,6657.13440724362,63261.19871101234,63969.98939843813,1357.9289096707816,4170.068419888889
2025-11-19,q4_3,S3,joint_empirical,1,6000.0,6003.088125,56928.1906533321,3210.5454656864918,4438.038241887492,64576.77436090609,65718.8620464697,999.7733902777767,5518.631783333336
2025-11-20,q4_3,S3,joint_empirical,1,6003.088125,5994.8863425,55068.579332059795,986.1966472223556,8174.15581029237,64228.93178957452,64261.9071783691,1576.3183319444458,4439.5609319444475
2025-11-21,q4_3,S3,joint_empirical,1,5994.8863425,6000.0,16344.52441342116,265.75675907542444,4014.7066080810137,20624.9877805776,20889.579822170792,1160.283166203702,7195.450877655352
2025-11-22,q4_3,S3,joint_empirical,1,6000.0,6021.4230262962965,18493.948945353495,-632.3557449832429,2853.6424554155537,20715.23565578581,20720.925864763587,817.7094099999993,7230.392062126717
2025-11-23,q4_3,S3,joint_empirical,1,6021.4230262962965,6000.0,56735.01309397235,1713.6566626669328,6080.426932346806,64529.09668898611,65362.472756939576,1280.325932921638,5129.381243500003
2025-11-24,q4_3,S3,joint_empirical,1,6000.0,6000.0,56081.11359064658,-31.962148567916085,6533.40671377349,62582.558155852144,63075.20346297745,1343.8822871388895,4408.51696954733
2025-11-25,q4_3,S3,joint_empirical,1,6000.0,6000.0,65098.384720849186,-2940.508610505626,3725.822866419165,65883.69897676271,65889.36637659205,789.9521351508903,5995.573165106307
2025-11-26,q4_3,S3,joint_empirical,1,6000.0,6001.01962125,61654.551693605135,-330.16872182202326,5703.9119635784755,67028.29493536155,67042.526642036,1118.5678055555557,6429.167647222225
2025-11-27,q4_3,S3,joint_empirical,1,6001.01962125,5989.5169095833335,59600.585739346505,131.34534352676422,5577.394431803165,65309.325514676406,65309.325514676406,1055.3452217222216,6135.193975000005
2025-11-28,q4_3,S3,joint_empirical,1,5989.5169095833335,6000.0,16758.33762876633,-143.91435316569465,3325.1617382319428,19939.58501383258,19939.58501383258,944.890149999999,6116.033838839505
2025-11-29,q4_3,S3,joint_empirical,1,6000.0,6020.850380648147,21344.94538202567,-1323.6639921565525,2497.378476784023,22518.659866653143,22611.30923676245,792.737765277776,6865.301146318931
2025-11-30,q4_3,S3,joint_empirical,1,6020.850380648147,6000.0,62514.28488619889,780.3458082533815,6752.324207123672,70046.95490157594,70953.74022730142,1310.6278639231796,5192.3471125000015
2025-12-01,q4_3,S3,joint_empirical,1,6000.0,6000.0,69811.03767898487,-2517.809553148658,26623.40839589235,93916.63652172852,93916.63652172852,5549.081034722222,1973.0625987777764
2025-12-02,q4_3,S3,joint_empirical,1,6000.0,6000.0,73762.6523165903,-1865.346248215556,17746.80216901348,89644.10823738825,89644.10823738825,3941.0159522222207,2135.131778499999
2025-12-03,q4_3,S3,joint_empirical,1,6000.0,6000.0,63938.63579282806,4607.562507659981,19722.0567697514,88268.25507023948,88277.76213351561,4173.307636316869,1875.2375625000009
2025-12-04,q4_3,S3,joint_empirical,1,6000.0,5995.433083333333,71199.64470512763,-2092.212280341198,20592.995513775684,89700.4279385621,89728.60632335379,4231.17236917678,2596.5098457222243
2025-12-05,q4_3,S3,joint_empirical,1,5995.433083333333,6000.0,21057.0823720459,-139.17654667876383,7267.54204564375,28185.447871010892,28185.447871010892,2034.2157736111114,3922.0312101508953
2025-12-06,q4_3,S3,joint_empirical,1,6000.0,6008.361579212962,23843.268124191734,-399.3358471439713,5650.013059541228,29093.945336588982,29287.42006524842,1655.9958710000005,3633.9158103333334
2025-12-07,q4_3,S3,joint_empirical,1,6008.361579212962,6022.40695125,74966.69929343805,-2652.119232674917,12934.29362465948,85248.87368542264,85598.94349890525,2783.367618930043,3383.0939325833374
2025-12-08,q4_3,S3,joint_empirical,1,6022.40695125,6004.741875,75910.15524098375,-587.0221878195009,5899.268237124169,81222.40129028843,81317.91840800722,1094.9259800277775,7016.007193055555
2025-12-09,q4_3,S3,joint_empirical,1,6004.741875,6000.0,74050.5190259915,-1187.6215407712978,6772.675805801374,79635.57329102154,79801.52937940015,1228.6489874999975,5370.796767438281
2025-12-10,q4_3,S3,joint_empirical,1,6000.0,6016.5517425,71102.7042758552,1184.7491676139932,8221.226886551394,80508.68033002058,81041.52537819529,1485.2184194444455,4039.416548763894
2025-12-11,q4_3,S3,joint_empirical,1,6016.5517425,5969.610172268519,72866.02322477204,-1186.1917478766472,4694.500604970013,76374.33208186542,76549.23555836322,973.4789389444463,6144.420836819449
2025-12-12,q4_3,S3,joint_empirical,1,5969.610172268519,6005.38854375,23778.3150445175,669.9287251480573,3769.2065036784697,28217.450273344028,28229.850927095835,991.0305499999993,5959.123702160494
2025-12-13,q4_3,S3,joint_empirical,1,6005.38854375,6021.310938472221,25106.778860058836,-168.95122702721736,3538.0280259826095,28475.855659014233,28998.874056203953,871.3853126886142,5684.113804166669
2025-12-14,q4_3,S3,joint_empirical,1,6021.310938472221,6012.87071625,71087.82106777781,2758.2556296317357,7587.046583568749,81433.12328097825,81470.25599827312,1279.6009388888883,4390.032575958336
2025-12-15,q4_3,S3,joint_empirical,1,6012.87071625,6025.48014375,72518.28762647815,4019.7847823758343,5262.933983295834,81801.00639214982,82002.46411561572,954.5624444444445,5968.743488319447
2025-12-16,q4_3,S3,joint_empirical,1,6025.48014375,6003.1293749999995,78183.75008562392,-979.4807221516363,3085.6856548881883,80289.95501836049,80417.2825668705,641.1564541666648,6794.109215652787
2025-12-17,q4_3,S3,joint_empirical,1,6003.1293749999995,6013.98359625,78611.67095661986,-2118.6535927337036,4712.686472077774,81205.70383596393,81530.63864453229,828.1864111111106,6704.343959722217
2025-12-18,q4_3,S3,joint_empirical,1,6013.98359625,5997.43185375,74068.42289880264,-117.35067915034585,4795.703763048126,78746.77598270043,78989.3492125937,898.9061964032921,6823.730636111109
2025-12-19,q4_3,S3,joint_empirical,1,5997.43185375,6012.20190375,24549.627628649254,287.55443991539494,3901.3817850145783,28738.563853579224,28933.643191615334,970.5440361111094,6893.993109722224
2025-12-20,q4_3,S3,joint_empirical,1,6012.20190375,6018.153404490741,26100.253462959314,-635.138618482519,2093.3330324534695,27558.44787693026,27668.771237152912,517.6564347222215,7388.159901388886
2025-12-21,q4_3,S3,joint_empirical,1,6018.153404490741,6009.3148387500005,77157.7703295062,-787.9321409585411,5578.546439229848,81948.38462777753,82281.55466376506,1234.8085874999967,7260.775110299903
2025-12-22,q4_3,S3,joint_empirical,1,6009.3148387500005,6000.0,77595.89942462843,-99.7909889941961,2064.6790760854187,79560.78751171965,80009.05578793758,366.3912916666668,7715.974255851343
2025-12-23,q4_3,S3,joint_empirical,1,6000.0,6001.3575,78964.90929547913,-1855.2633651088827,2502.2618672847234,79611.90779765499,79843.98979786408,479.04978750000015,8176.313933333334
2025-12-24,q4_3,S3,joint_empirical,1,6001.3575,6006.17025,76485.87785848517,-429.79631542928956,2981.1715928223784,79037.25313587827,79037.25313587827,603.2019766975309,8119.677566666671
2025-12-25,q4_3,S3,joint_empirical,1,6006.17025,5998.93296,72521.42286632341,1208.062593023941,3443.9750514284733,77173.46051077584,77199.71973854584,669.624369444445,6057.548538986105
2025-12-26,q4_3,S3,joint_empirical,1,5998.93296,6002.004209999999,24486.648830822774,612.9725957954307,2659.9065861756944,27759.528012793893,27854.560842817573,602.4472652777774,6958.466587500001
2025-12-27,q4_3,S3,joint_empirical,1,6002.004209999999,6025.147224537038,24757.76477048115,95.55747303764801,2386.018034431943,27239.34027795074,27268.99941165741,595.066058333333,7176.7402486111105
2025-12-28,q4_3,S3,joint_empirical,1,6025.147224537038,6001.0322475,74333.18083955917,-637.2308248629787,3135.3540409659713,76831.3040556622,76948.6127560097,555.0426861111105,7057.034421352369
2025-12-29,q4_3,S3,joint_empirical,1,6001.0322475,6000.8845125,74406.62877487397,1257.5194649097966,3285.7257949535256,78949.87403473732,79097.71737903621,565.3046159444442,8883.451824138894
2025-12-30,q4_3,S3,joint_empirical,1,6000.8845125,6005.3167125,74963.9307205306,-1202.0638304653235,5517.981094699302,79279.84798476455,79284.38394657844,976.8259527777767,7858.124154166672
2025-12-31,q4_3,S3,joint_empirical,1,6005.3167125,6000.0,77039.21068580291,-414.156309373575,2587.54394396999,79212.59832039934,79225.11697769281,487.5341173868321,7995.870655144038
