date,mode,scenario,model_arm,days,initial_soc_kwh,terminal_soc_kwh,plan_cost_yuan,adjustment_cost_yuan,emergency_cost_yuan,final_relative_cost_yuan,sequential_cost_yuan,emergency_kwh,unused_surplus_kwh
2025-03-01,q3,S3,joint_empirical,1,6018.655394999999,6014.81421375,20101.519090850325,-335.5818090769814,2915.0077831895883,22680.94506496294,22689.748368272936,802.0275750000028,11863.652028497945
2025-03-02,q3,S3,joint_empirical,1,6014.81421375,6013.3317074999995,51154.921241059805,1129.9249187221385,4134.986234295827,56419.83239407779,56429.72735686502,919.3202472222212,7434.676569838822
2025-03-03,q3,S3,joint_empirical,1,6013.3317074999995,6030.124338749999,53131.0786757885,-756.5243850183917,4406.183466454866,56780.737757225,57206.19971292332,1044.3943805555564,6279.549351388888
2025-03-04,q3,S3,joint_empirical,1,6030.124338749999,6015.733882499999,47020.809167296306,977.2195571030644,6361.124224445821,54359.15294884519,54359.15294884519,1615.1246833333305,5371.689866666671
2025-03-05,q3,S3,joint_empirical,1,6015.733882499999,6024.782872500001,49527.6785562323,-1348.0321071992357,4215.5893616901785,52395.23581072325,52512.490373326356,1001.865877829219,7137.751081166669
2025-03-06,q3,S3,joint_empirical,1,6024.782872500001,6017.2976625,46458.17442034437,-55.261199702727104,4151.803480808328,50554.716701449965,50744.39083408752,970.4389388888875,6285.043703633917
2025-03-07,q3,S3,joint_empirical,1,6017.2976625,6000.0,18432.45920314242,-341.42693387136546,2264.4079087958357,20355.440178066896,20355.440178066896,600.5794527777784,10737.435016683812
2025-03-08,q3,S3,joint_empirical,1,6000.0,6023.4560437499995,17150.458085703158,29.361605015623947,3277.8073759335985,20457.62706665238,20457.62706665238,769.521667969821,11474.831785853905
2025-03-09,q3,S3,joint_empirical,1,6023.4560437499995,6022.639927499999,48411.604926286855,-1766.7476784885514,4667.069220322854,51311.926468121164,52548.207149464346,1159.3433760973942,6480.329548611115
2025-03-10,q3,S3,joint_empirical,1,6022.639927499999,6022.6399275,45971.58553413445,410.2158824211385,7350.805090292935,53732.60650684853,53890.62990793293,1765.9368073611154,5422.256812037043
2025-03-11,q3,S3,joint_empirical,1,6022.6399275,6022.841321250001,41087.27716509364,3812.2754920723405,7076.4365017847185,51975.98915895069,53474.68643536072,1618.8823374999993,5484.145168930567
2025-03-12,q3,S3,joint_empirical,1,6022.841321250001,6024.09833625,47250.50644064542,-1606.5597904314031,4671.8790317604125,50315.82568197442,51651.90672225957,1140.6346291666653,6751.58333055556
2025-03-13,q3,S3,joint_empirical,1,6024.09833625,6000.0,47316.158192805866,7.016510602242347,5749.482850908326,53072.657554316414,53264.44711900038,1288.8115222222195,6641.438838055561
2025-03-14,q3,S3,joint_empirical,1,6000.0,6015.537735,16627.523018009408,153.06390050479087,3628.7106975402567,20409.297616054457,20436.696952381597,835.2235212105614,14065.686714883403
2025-03-15,q3,S3,joint_empirical,1,6015.537735,6020.07876,16574.784251064528,136.5657612043711,4970.761178650696,21682.111190919608,21999.652376915143,1188.8627263888898,9341.92287354253
2025-03-16,q3,S3,joint_empirical,1,6020.07876,6030.81116625,44800.749475814126,-131.19050591216862,5889.073731047919,50558.6327009499,50737.54134428817,1278.9967402777784,6099.187320166671
2025-03-17,q3,S3,joint_empirical,1,6030.81116625,6015.440655,41096.214602323984,-638.1659224932214,8738.803949865278,49196.852629696026,49628.55784529881,1890.4330499999999,5313.429676444444
2025-03-18,q3,S3,joint_empirical,1,6015.440655,6011.9129775,47593.284876097285,-1927.3412301086532,3857.5209797201337,49523.46462570877,49628.26924282557,880.9460624999991,7321.590370833343
2025-03-19,q3,S3,joint_empirical,1,6011.9129775,6011.82202875,39213.583118671035,2174.625519983674,9935.478728984719,51323.687367639446,52538.04787393338,2210.050919444442,5526.202570833333
2025-03-20,q3,S3,joint_empirical,1,6011.82202875,6000.0,44318.9436517826,-1436.5202352375422,9871.090701181261,52753.5141177263,53632.360044102024,2349.6731902777783,4195.212455555561
2025-03-21,q3,S3,joint_empirical,1,6000.0,6000.0,15732.917094654173,0.0,4869.286009583333,20602.203104237495,20711.712999435276,1192.310027777777,16433.552391186724
2025-03-22,q3,S3,joint_empirical,1,6000.0,6023.475975,16493.926817250413,-50.984204682986,3132.1756509152733,19575.118263482706,19578.84664524451,838.5335527777765,13420.379367318237
2025-03-23,q3,S3,joint_empirical,1,6023.475975,6028.334718750001,45487.976522776014,-1628.4546435914451,4450.097894587802,48309.61977377236,48309.61977377236,1023.1791066944439,7851.446657513895
2025-03-24,q3,S3,joint_empirical,1,6028.334718750001,6028.33471875,42451.538840979076,-608.6626241956611,7177.716120835711,49020.59233761912,49292.23352882078,1797.9897555948191,6966.66493703704
2025-03-25,q3,S3,joint_empirical,1,6028.33471875,6029.6787,47003.31298091723,-2659.387542504794,5464.117920316814,49808.04335872926,50204.183340370226,1386.0486959362122,4997.327895833333
2025-03-26,q3,S3,joint_empirical,1,6029.6787,6032.4918262500005,40647.77759775388,-688.0191702445491,5770.390951657569,45730.149379166905,45730.149379166905,1297.163859619686,6084.484251291675
2025-03-27,q3,S3,joint_empirical,1,6032.4918262500005,6010.14147375,43145.10653959009,-1641.6242619621685,8379.37464133641,49882.856918964324,50511.13339066199,2025.1747842753769,5357.458293055559
2025-03-28,q3,S3,joint_empirical,1,6010.14147375,6010.93339125,16231.319312059743,-17.134093672013762,2631.0706150104147,18845.255833398136,18845.255833398136,653.3234416666658,18525.00123930007
2025-03-29,q3,S3,joint_empirical,1,6010.93339125,6019.367598749999,15232.15366214445,103.35907220458321,3754.2438112847235,19089.75654563375,19252.131322473117,923.5540208333338,20098.868365559338
2025-03-30,q3,S3,joint_empirical,1,6019.367598749999,6019.367598749999,42077.23334908808,-2390.7217996509175,9701.790582219337,49388.3021316565,49393.937576758304,2353.859389386146,4986.820944527774
2025-03-31,q3,S3,joint_empirical,1,6019.367598749999,6019.367598749999,36957.96176669223,2110.0473439243915,9205.68418901667,48273.69329963327,50836.800803257596,2129.727466666667,5309.003747085053
2025-04-01,q3,S3,joint_empirical,1,6019.367598749999,6020.7334574999995,44156.18595926454,-1344.9992011845482,6626.338200073419,49437.524958153415,49725.28231425854,1630.1211294238713,7095.5146166666655
2025-04-02,q3,S3,joint_empirical,1,6020.7334574999995,6019.274002499999,42674.206762022644,-280.7848845305985,5711.523874079096,48104.94575157115,48437.71020835222,1372.8872279708512,6460.669400000001
2025-04-03,q3,S3,joint_empirical,1,6019.274002499999,6000.0,43702.51920542723,-1959.6863450717685,4397.486348311117,46140.31920866657,46211.096621596465,1039.514038888889,7150.432622222226
2025-04-04,q3,S3,joint_empirical,1,6000.0,6019.4394975,14840.146905726935,0.0,3208.795078606943,18048.941984333884,18124.79473683981,765.5563069444445,20709.77154598971
2025-04-05,q3,S3,joint_empirical,1,6019.4394975,6014.955911249999,14571.913027466737,0.0,5408.169829349847,19980.08285681659,19980.08285681659,1327.0117259999988,15125.01249722223
2025-04-06,q3,S3,joint_empirical,1,6014.955911249999,6023.592622499999,40242.0419372292,-424.59807789489,3737.607867875695,43555.051727210004,43762.23015712568,901.5679486111101,7098.221772222219
2025-04-07,q3,S3,joint_empirical,1,6023.592622499999,6023.592622499999,36023.866864462216,648.9478605335357,8981.463143726385,45654.27786872214,46506.69277741132,1966.183187499999,5929.74431111111
2025-04-08,q3,S3,joint_empirical,1,6023.592622499999,6021.032771249999,41849.57876912835,-1612.1348458615325,5166.700423054834,45404.14434632165,45568.44397906109,1131.503949153977,7229.004148111117
2025-04-09,q3,S3,joint_empirical,1,6021.032771249999,6018.729041250001,40221.99489614517,501.2950482829116,4785.179731762293,45508.46967619036,45659.05030323216,1094.6088967611458,5808.090265347227
2025-04-10,q3,S3,joint_empirical,1,6018.729041250001,6000.0,39991.86720462239,-622.828415292263,6100.637194588193,45469.67598391832,45804.88476510168,1364.920379166666,7332.393923124997
2025-04-11,q3,S3,joint_empirical,1,6000.0,6000.0,13945.666379325598,231.35138043201295,6366.545998617958,20543.563758375563,20621.361221636675,1484.2408399005494,21219.630844250005
2025-04-12,q3,S3,joint_empirical,1,6000.0,6008.35822875,14954.899596116391,-128.97872004507195,3658.813365467363,18484.73424153868,18621.129009769484,889.3088541666665,18013.519556465722
2025-04-13,q3,S3,joint_empirical,1,6008.35822875,6011.07939,37917.272498666665,-151.09804257159723,5264.1984992043745,43030.37295529944,43367.68382782362,1162.0243681944437,6174.2444805555615
2025-04-14,q3,S3,joint_empirical,1,6011.07939,6017.66711625,40152.02394191532,-2357.796030991491,6881.371044405551,44675.59895532938,45121.81058302896,1777.0789888888878,5070.131040277774
2025-04-15,q3,S3,joint_empirical,1,6017.66711625,6014.189355,35189.698769170005,302.49441600559663,7071.095259124411,42563.28844430002,43453.00793350759,1524.8126620416692,7119.248610442388
2025-04-16,q3,S3,joint_empirical,1,6014.189355,6013.87216125,38225.349745755106,248.9365482719427,6649.089805007636,45123.37609903469,45818.955902608344,1591.0452916666657,6225.841637611108
2025-04-17,q3,S3,joint_empirical,1,6013.87216125,6000.0,35797.71826069713,1652.8690438343751,6332.946897624088,43783.53420215559,44242.9607710714,1387.3137188055562,6197.401399108371
2025-04-18,q3,S3,joint_empirical,1,6000.0,6000.0,14083.784693336307,0.0,3031.206052476386,17114.990745812695,17186.534780961032,706.5690888888882,19520.757685117984
2025-04-19,q3,S3,joint_empirical,1,6000.0,6007.56704625,13979.066315356802,208.58101050749988,2477.6978599777744,16665.34518584208,16708.252706332078,632.7333194444433,19474.16514638546
2025-04-20,q3,S3,joint_empirical,1,6007.56704625,6007.379546250001,36666.06670720159,-30.24918707549558,5054.185943240972,41690.00346336709,41690.00346336709,1151.716891666665,6740.068752638895
2025-04-21,q3,S3,joint_empirical,1,6007.379546250001,6013.8840525,37934.28965698246,-2138.378878566586,9004.507341852073,44800.418120267954,45023.73674449781,2186.7297416666643,6289.950067767837
2025-04-22,q3,S3,joint_empirical,1,6013.8840525,6018.303945,34484.00124489832,1607.312167645918,7110.0577120555645,43201.37112459981,44366.49686231281,1693.0350180555577,5714.905073611115
2025-04-23,q3,S3,joint_empirical,1,6018.303945,6020.4154125,33736.29587732178,2253.439477218383,6279.2936565375,42269.02901107764,42461.438910949146,1554.8199541666659,6087.94623905556
2025-04-24,q3,S3,joint_empirical,1,6020.4154125,6000.0,34927.07930188842,134.87683628845883,4661.997149418066,39723.95328759495,40007.71136878183,1067.9742638888922,8013.059455555557
2025-04-25,q3,S3,joint_empirical,1,6000.0,6000.0,13776.470771036064,-230.79534717929985,3414.762858910416,16960.43828276718,16960.43828276718,900.9050666666664,22895.141713888897
2025-04-26,q3,S3,joint_empirical,1,6000.0,6031.754249999999,13702.814874414238,0.0,3310.0472729587877,17012.862147373027,17068.89759079537,799.0917586419728,25174.63988611113
2025-04-27,q3,S3,joint_empirical,1,6031.754249999999,6032.85449625,34424.54706450485,1081.3233575907668,6394.531407525363,41900.40182962096,41921.544648960415,1461.7236820694457,8037.254061111121
2025-04-28,q3,S3,joint_empirical,1,6032.85449625,6024.996795,40346.82630808873,-519.1772703357865,5261.380850409531,45089.02988816247,45110.10909291861,1173.540516763887,7482.047352777778
2025-04-29,q3,S3,joint_empirical,1,6024.996795,6039.753862499999,35433.225183813534,50.20390494054496,4108.963002822911,39592.39209157698,39629.20834270294,965.2541486111095,8082.564494444445
2025-04-30,q3,S3,joint_empirical,1,6039.753862499999,6038.826528749999,34160.2280263424,-565.6841729615469,7630.255676625051,41224.79953000592,41234.40703091037,1785.0858045972195,5524.858827126198
2025-05-01,q3,S3,joint_empirical,1,6038.826528749999,6000.0,35746.550740214494,-248.9437712022392,13375.489881197278,48873.09685020952,49039.19773856646,2904.0702053702007,6923.761045833333
2025-05-02,q3,S3,joint_empirical,1,6000.0,6000.0,14880.370679582364,-81.587566409166,9302.51040684236,24101.29352001556,24101.29352001556,2041.6673624999994,14077.457696553502
2025-05-03,q3,S3,joint_empirical,1,6000.0,6018.812115,14106.104133722965,-34.830887455013844,10134.175341697786,24205.448587965733,24266.081504087164,2082.067928292181,18592.3922891118
2025-05-04,q3,S3,joint_empirical,1,6018.812115,6023.5331925,37867.60974839981,-2165.543324049209,16390.945279305586,52093.01170365615,52093.01170365615,3762.392201286009,4690.861212499995
2025-05-05,q3,S3,joint_empirical,1,6023.5331925,6022.742827500001,39769.05924045234,-1004.9544844455007,9398.827346637496,48162.93210264435,48550.14462804643,2090.993709722222,6265.6985958333335
2025-05-06,q3,S3,joint_empirical,1,6022.742827500001,6019.167052499999,34776.39709942861,694.9965192230745,14561.812416697767,50033.20603534944,50394.67110838453,3260.9134927638834,5100.196411111112
2025-05-07,q3,S3,joint_empirical,1,6019.167052499999,6025.423623749999,37588.60342083723,731.2577621839961,9234.977557192362,47554.83874021358,47605.55733317218,1975.3236500000025,6020.894072666668
2025-05-08,q3,S3,joint_empirical,1,6025.423623749999,6000.0,41154.756995459575,-893.5686434568604,7782.165237176698,48043.353589179416,48715.4160727421,1737.9675533750014,7822.753651680391
2025-05-09,q3,S3,joint_empirical,1,6000.0,6000.0,15489.629208845283,60.11105297719169,3662.237786535407,19211.978048357883,19332.462744147957,874.4936347222202,19162.903551125008
2025-05-10,q3,S3,joint_empirical,1,6000.0,6015.965775,15902.935007479029,79.94536225375074,3727.723179929157,19710.603549661937,19919.946001245233,903.8697194444429,16443.996878155005
2025-05-11,q3,S3,joint_empirical,1,6015.965775,6033.264119999999,39717.82690558874,-655.8850825138402,8679.39128792637,47741.33311100127,48284.60017976168,2085.9037861111074,6384.989269444448
2025-05-12,q3,S3,joint_empirical,1,6033.264119999999,6023.68968,36491.46043074069,929.8848887644316,6969.055661884028,44390.40098138914,45434.80768821453,1546.8789305555556,7548.546315277776
2025-05-13,q3,S3,joint_empirical,1,6023.68968,6024.384555000001,41367.595821220544,-1776.9029359458652,6777.135522068743,46367.82840734344,46420.04832702585,1450.8873444444434,7200.386793141286
2025-05-14,q3,S3,joint_empirical,1,6024.384555000001,6024.3845550000015,40463.43974601508,-932.8589334129698,3421.312293645835,42951.89310624797,42978.59896849075,815.1977208333334,7883.153497222223
2025-05-15,q3,S3,joint_empirical,1,6024.3845550000015,6000.0,40692.92793803839,-641.6186168959927,3894.2909625131983,43945.60028365559,44437.99971407174,931.5544611111118,7927.7842262688655
2025-05-16,q3,S3,joint_empirical,1,6000.0,6000.0,16514.666301552217,-208.59039608346262,2672.6487753527726,18978.72468082153,19009.527761769863,757.7408736111091,24770.300173611096
2025-05-17,q3,S3,joint_empirical,1,6000.0,6024.62293125,16360.683681918748,-43.145272664701466,3433.301302151388,19750.83971140544,19870.091572558435,888.8284388888886,17507.370652177644
2025-05-18,q3,S3,joint_empirical,1,6024.62293125,6023.4101775,42041.215315250454,-1123.125744746571,3101.9879806888907,44020.07755119277,44045.94492997875,743.7257111111114,9344.92278053841
2025-05-19,q3,S3,joint_empirical,1,6023.4101775,6023.4101775,38729.20724689144,-556.7701155225526,4224.803361197917,42397.2404925668,42397.2404925668,826.6310180555554,10515.504886111108
2025-05-20,q3,S3,joint_empirical,1,6023.4101775,6020.4146775,38421.464837160675,263.49209181358833,5171.903469822213,43856.860398796474,44362.30219144028,1194.948674999998,6805.798229166664
2025-05-21,q3,S3,joint_empirical,1,6020.4146775,6018.561794999999,36798.28833592368,1908.3937723687325,4342.610025834025,43049.292134126445,43927.829699232694,1150.3846444444434,7871.476080555551
2025-05-22,q3,S3,joint_empirical,1,6018.561794999999,6000.0,39069.943514993356,-147.06260177049393,2825.2875543624955,41748.16846758537,41967.2383634942,659.1165708333325,8743.626525428655
2025-05-23,q3,S3,joint_empirical,1,6000.0,6000.0,16325.654912912,364.1638296006071,1750.3808403409707,18440.199582853576,18440.199582853576,429.82080555555547,21523.89682916667
2025-05-24,q3,S3,joint_empirical,1,6000.0,6023.82999,16883.165469749725,-201.51880007931834,2275.6397335354172,18957.286403205828,19091.57283948038,557.476516666667,24046.788951388888
2025-05-25,q3,S3,joint_empirical,1,6023.82999,6027.49833,39221.15559038676,-852.8253368302281,4063.932093102777,42432.26234665931,42455.743246162616,1004.2467416666659,9860.370298765254
2025-05-26,q3,S3,joint_empirical,1,6027.49833,6023.3269575,38249.60669634465,2526.7109519517853,5138.479816799995,45914.797465096446,45914.797465096446,1470.6333208333326,8248.163544444447
2025-05-27,q3,S3,joint_empirical,1,6023.3269575,6025.5199575,36666.79672640827,526.4191710204149,5279.550891166667,42472.76678859534,43798.4465368213,1200.461063888889,8352.895344255823
2025-05-28,q3,S3,joint_empirical,1,6025.5199575,6020.998646249999,40425.6118914218,-475.4301827957791,3281.962044904165,43232.14375353019,43262.640639015895,941.2060625,9578.582575969818
2025-05-29,q3,S3,joint_empirical,1,6020.998646249999,6000.0,40472.847843020994,245.7852269124087,4224.453281125853,44943.08635105926,44991.47048178481,1034.4007146805566,8603.51189027778
2025-05-30,q3,S3,joint_empirical,1,6000.0,6000.0,16684.829837611807,-0.4147556131248632,2702.1632089312484,19386.57829092993,19386.57829092993,720.2550999999991,21768.71911160546
2025-05-31,q3,S3,joint_empirical,1,6000.0,6034.2808425,17912.362605155824,-435.9433352556759,2411.788877689583,19888.20814758974,19898.133951677366,684.2641402777773,21115.999832287387
2025-06-01,q3,S3,joint_empirical,1,6034.2808425,6030.876281250001,49745.82744987226,-2169.766395760347,22267.90767747422,69843.9687315861,69843.9687315861,5428.302111569443,4932.324815874999
2025-06-02,q3,S3,joint_empirical,1,6030.876281250001,6025.361613749999,50610.33524258075,-3572.2623097162314,21546.137369487835,68584.21030235234,68763.82481769806,5330.13963993999,3598.883538444451
2025-06-03,q3,S3,joint_empirical,1,6025.361613749999,6033.4247175,46954.52551198902,-678.759936085889,16093.757780952787,62369.52335685593,63172.48047749495,4113.581557835392,5785.792385862832
2025-06-04,q3,S3,joint_empirical,1,6033.4247175,6066.657783749999,54143.23372499694,-4155.756376546419,14370.37592171164,64357.85327016219,67717.33067839144,3875.8862784444436,5162.768859111111
2025-06-05,q3,S3,joint_empirical,1,6066.657783749999,6105.22665375,46590.38789914639,93.50434269280677,17371.426357859105,64055.318599698345,64057.44168228376,4260.944371433468,4437.300617125
2025-06-06,q3,S3,joint_empirical,1,6105.22665375,6100.542101250001,21294.770511081242,-180.23630296673568,9647.92476586917,30762.458973983677,30801.29301454034,2288.089164582819,6658.612200445804
2025-06-07,q3,S3,joint_empirical,1,6100.542101250001,6030.827808749999,23427.59116349841,-366.4275012180997,6830.48610123333,29891.64976351364,30021.64383961961,1456.5494305555553,10051.768982415459
2025-06-08,q3,S3,joint_empirical,1,6030.827808749999,6077.952202500001,48301.68021040144,-167.6162696193293,5109.58289255555,53243.64683333767,53264.326963114334,1190.1043222222206,7405.5021011666695
2025-06-09,q3,S3,joint_empirical,1,6077.952202500001,6063.771408749999,54793.49832606478,-1798.022558057126,5393.617095070475,58389.09286307814,58544.702599881595,1259.995791291669,7874.035138888894
2025-06-10,q3,S3,joint_empirical,1,6063.771408749999,6047.053034999999,50338.48114019911,82.65428254819389,5205.033166243066,55626.16858899033,55671.3762273951,1341.1743305555578,5944.368631652781
2025-06-11,q3,S3,joint_empirical,1,6047.053034999999,6025.53767625,54346.13708261045,1154.4349695811582,4485.84751404166,59986.41956623326,60498.79801322299,973.6168541666652,7377.169772041672
2025-06-12,q3,S3,joint_empirical,1,6025.53767625,6025.537676249999,52540.42888520421,-104.64510728611116,4706.005200820842,57141.78897873894,57204.79011188765,1025.9833750000018,7897.802927500005
2025-06-13,q3,S3,joint_empirical,1,6025.537676249999,6025.53767625,22279.811999729864,-3.008076064120463,3763.4285890352658,26040.23251270101,26314.05179451888,806.6743503600828,9036.010174365569
2025-06-14,q3,S3,joint_empirical,1,6025.53767625,6025.537676249999,23024.28198544892,-114.53837711096136,2847.1624210475334,25756.90602938549,25765.088418802156,692.8373391944453,12267.075962170622
2025-06-15,q3,S3,joint_empirical,1,6025.537676249999,6029.503173749999,50650.960324522086,1962.8831747926477,2748.578667886136,55362.422167200864,55378.60709459031,610.0852181755778,8740.36270511111
2025-06-16,q3,S3,joint_empirical,1,6029.503173749999,6029.50317375,52466.58092099567,821.4744963921105,3279.7112548187347,56567.76667220651,56579.682958921796,749.3789070816209,8261.197049706274
2025-06-17,q3,S3,joint_empirical,1,6029.50317375,6029.50317375,53673.81346702978,895.7915657379061,5004.862802886116,59574.4678356538,60440.07444005225,1132.7550347222236,8481.234401999998
2025-06-18,q3,S3,joint_empirical,1,6029.50317375,6029.503173749999,54073.89175863807,-316.8532802124755,3621.611488631947,57378.64996705753,58628.02775565858,898.1091041666675,11212.980744541679
2025-06-19,q3,S3,joint_empirical,1,6029.503173749999,6000.0,51462.300624424395,1607.8855300989285,3383.6642988527783,56453.85045337608,56485.306141624686,761.330698611111,9134.869456635804
2025-06-20,q3,S3,joint_empirical,1,6000.0,6000.0,23195.793345281898,-112.9694830521525,947.0713075743042,24029.895169804047,24029.895169804047,232.55952638888883,13915.080263959875
2025-06-21,q3,S3,joint_empirical,1,6000.0,6029.503173749999,22737.026169369306,-27.848402403888763,1974.4675993979163,24683.645366363333,24683.645366363333,413.99811944444434,16954.373764553828
2025-06-22,q3,S3,joint_empirical,1,6029.503173749999,6021.745957499999,50856.53422938871,1353.4028938760594,3257.0406604402797,55466.97778370505,56490.81898553275,787.2624361111112,10658.634687499994
2025-06-23,q3,S3,joint_empirical,1,6021.745957499999,6021.8095575,52418.517487575446,-62.11599800476335,2936.397175947224,55292.798665517905,55513.143843168036,601.6776208333337,11666.177077155015
2025-06-24,q3,S3,joint_empirical,1,6021.8095575,6019.867046249999,59757.94350636589,-716.07858279143,2242.012782783332,61283.877706357795,61368.70647935043,591.4368444444439,11009.308638163928
2025-06-25,q3,S3,joint_empirical,1,6019.867046249999,6052.820538749999,53105.73273693848,1789.6740148864953,2337.2033658527744,57232.61011767774,57280.63451573316,558.9441041666659,11780.386722208324
2025-06-26,q3,S3,joint_empirical,1,6052.820538749999,6000.0,51342.819292608125,751.1756087156134,2011.7421668361146,54105.73706815987,54305.23193242904,463.944462500001,10753.368830938785
2025-06-27,q3,S3,joint_empirical,1,6000.0,6000.0,23487.38488351431,-503.23149167812505,1019.603611668056,24003.757003504244,24003.757003504244,216.93479861111132,16484.721789043375
