date,position,source_timestamp,physical_interval,official_label,plan_00_grid_kwh,final_adjusted_grid_kwh,adjustment_kwh,charge_kwh,discharge_kwh,soc_start_kwh,soc_end_kwh,curtail_pv_kwh,planned_unused_nonpv_kwh,forecast_load_kwh,forecast_pv_kwh,actual_load_kwh,actual_pv_kwh,forecast_price,settlement_price,emergency_kwh,unused_surplus_kwh,plan_cost_yuan,adjustment_cost_yuan,emergency_cost_yuan,final_relative_cost_yuan,sequential_cost_yuan,decision_hour,history_cutoff_date,model_arm,scenario
2025-02-01,11,01:50,01:40-01:50,1:50-2:00,499.92819999999995,499.92819999999995,0.0,0.0,0.0,9300.0,9300.0,0.0,0.0,499.92819999999995,0.0,448.02596666666665,0.0,0.3579,0.3041,0.0,51.9022333333333,152.02816561999998,0.0,0.0,152.02816561999998,152.02816561999998,0,2025-01-31,causal_day_ahead,Q4_2
2025-02-01,12,02:00,01:50-02:00,2:00-2:10,1334.8670833333335,1334.8670833333335,0.0,833.3333333333333,0.0,9300.0,10050.0,0.0,0.0,501.53375000000005,0.0,397.4033333333333,0.0,0.34387500000000004,0.2537,0.0,104.13041666666697,338.6557790416667,0.0,0.0,338.6557790416667,338.6557790416667,0,2025-01-31,causal_day_ahead,Q4_2
2025-02-01,13,02:10,02:00-02:10,2:10-2:20,1329.246775,1329.246775,0.0,833.3333333333333,0.0,10050.0,10800.0,0.0,0.0,495.9134416666667,0.0,434.0906333333333,0.0,0.349725,0.3346,0.0,61.82280833333357,444.765970915,0.0,0.0,444.765970915,444.765970915,0,2025-01-31,causal_day_ahead,Q4_2
2025-02-01,14,02:20,02:10-02:20,2:20-2:30,499.3593708333333,499.3593708333333,0.0,0.0,0.0,10800.0,10800.0,0.0,0.0,499.3593708333333,0.0,490.5609166666666,0.0,0.37115000000000004,0.3971,0.0,8.798454166666659,198.29560615791667,0.0,0.0,198.29560615791667,198.29560615791667,0,2025-01-31,causal_day_ahead,Q4_2
2025-02-01,15,02:30,02:20-02:30,2:30-2:40,508.4508333333334,508.4508333333334,0.0,0.0,0.0,10800.0,10800.0,0.0,0.0,508.4508333333334,0.0,503.22,0.0,0.38982500000000003,0.367,0.0,5.230833333333351,186.60145583333335,0.0,0.0,186.60145583333335,186.60145583333335,0,2025-01-31,causal_day_ahead,Q4_2
2025-02-01,16,02:40,02:30-02:40,2:40-2:50,507.1182,507.1182,0.0,0.0,0.0,10800.0,10800.0,0.0,0.0,507.1182,0.0,474.07281666666665,0.0,0.38949999999999996,0.3185,0.0,33.04538333333335,161.5171467,0.0,0.0,161.5171467,161.5171467,0,2025-01-31,causal_day_ahead,Q4_2
2025-02-01,17,02:50,02:40-02:50,2:50-3:00,511.1837541666667,511.1837541666667,0.0,0.0,0.0,10800.0,10800.0,0.0,0.0,511.1837541666667,0.0,461.38439999999997,0.0,0.38964999999999994,0.3285,0.0,49.79935416666672,167.92386324375002,0.0,0.0,167.92386324375002,167.92386324375002,0,2025-01-31,causal_day_ahead,Q4_2
2025-02-01,18,03:00,02:50-03:00,3:00-3:10,520.7624999999999,520.7624999999999,0.0,0.0,0.0,10800.0,10800.0,0.0,0.0,520.7624999999999,0.0,476.94166666666666,0.0,0.40342500000000003,0.3772,0.0,43.82083333333327,196.43161499999997,0.0,0.0,196.43161499999997,196.43161499999997,0,2025-01-31,causal_day_ahead,Q4_2
2025-02-01,19,03:10,03:00-03:10,3:10-3:20,519.826875,519.826875,0.0,0.0,0.0,10800.0,10800.0,0.0,0.0,519.826875,0.0,483.39955,0.0,0.4236,0.3815,0.0,36.427324999999996,198.3139528125,0.0,0.0,198.3139528125,198.3139528125,0,2025-01-31,causal_day_ahead,Q4_2
2025-02-01,20,03:20,03:10-03:20,3:20-3:30,522.3059458333333,522.3059458333333,0.0,0.0,0.0,10800.0,10800.0,0.0,0.0,522.3059458333333,0.0,486.6019166666666,0.0,0.42374999999999996,0.3822,0.0,35.704029166666714,199.62533249749998,0.0,0.0,199.62533249749998,199.62533249749998,0,2025-01-31,causal_day_ahead,Q4_2
2025-02-01,21,03:30,03:20-03:30,3:30-3:40,524.5866666666666,524.5866666666666,0.0,0.0,0.0,10800.0,10800.0,0.0,0.0,524.5866666666666,0.0,498.84833333333336,0.0,0.407575,0.3962,0.0,25.73833333333323,207.8412373333333,0.0,0.0,207.8412373333333,207.8412373333333,0,2025-01-31,causal_day_ahead,Q4_2
2025-02-01,22,03:40,03:30-03:40,3:40-3:50,511.5722083333333,511.5722083333333,0.0,0.0,0.0,10800.0,10800.0,0.0,0.0,511.5722083333333,0.0,518.3097333333333,0.0,0.40440000000000004,0.3879,6.737524999999948,0.0,198.4388596125,0.0,13.067429737499902,211.50628934999992,211.50628934999992,0,2025-01-31,causal_day_ahead,Q4_2
2025-02-01,23,03:50,03:40-03:50,3:50-4:00,520.7508458333333,520.7508458333333,0.0,0.0,0.0,10800.0,10800.0,0.0,0.0,520.7508458333333,0.0,509.13346666666666,0.0,0.40587500000000004,0.3405,0.0,11.617379166666638,177.31566300625,0.0,0.0,177.31566300625,177.31566300625,0,2025-01-31,causal_day_ahead,Q4_2
2025-02-01,24,04:00,03:50-04:00,4:00-4:10,542.6191666666666,542.6191666666666,0.0,0.0,0.0,10800.0,10800.0,0.0,0.0,542.6191666666666,0.0,483.6166666666666,0.0,0.40325,0.3164,0.0,59.0025,171.68470433333331,0.0,0.0,171.68470433333331,171.68470433333331,0,2025-01-31,causal_day_ahead,Q4_2
2025-02-01,25,04:10,04:00-04:10,4:10-4:20,529.3050333333333,529.3050333333333,0.0,0.0,0.0,10800.0,10800.0,0.0,0.0,529.3050333333333,0.0,491.1868,0.0,0.39895,0.3916,0.0,38.11823333333331,207.27585105333333,0.0,0.0,207.27585105333333,207.27585105333333,0,2025-01-31,causal_day_ahead,Q4_2
2025-02-01,26,04:20,04:10-04:20,4:20-4:30,519.2568208333333,519.2568208333333,0.0,0.0,0.0,10800.0,10800.0,0.0,0.0,519.2568208333333,0.0,504.64528333333334,0.0,0.4023,0.4109,0.0,14.611537499999997,213.36262768041667,0.0,0.0,213.36262768041667,213.36262768041667,0,2025-01-31,causal_day_ahead,Q4_2
2025-02-01,27,04:30,04:20-04:30,4:30-4:40,530.655,530.655,0.0,0.0,0.0,10800.0,10800.0,0.0,0.0,530.655,0.0,505.57833333333326,0.0,0.401875,0.361,0.0,25.07666666666671,191.566455,0.0,0.0,191.566455,191.566455,0,2025-01-31,causal_day_ahead,Q4_2
2025-02-01,28,04:40,04:30-04:40,4:40-4:50,542.9711791666666,542.9711791666666,0.0,0.0,0.0,10800.0,10800.0,0.0,0.0,542.9711791666666,0.0,503.23096666666663,0.0,0.382625,0.3799,0.0,39.740212499999984,206.27475096541664,0.0,0.0,206.27475096541664,206.27475096541664,0,2025-01-31,causal_day_ahead,Q4_2
2025-02-01,29,04:50,04:40-04:50,4:50-5:00,550.9038458333332,550.9038458333332,0.0,0.0,0.0,10800.0,10800.0,0.0,0.0,550.9038874999999,4.1666666666666665e-05,502.84698333333336,0.00023333333333333333,0.4006,0.4094,0.0,48.057095833333165,225.5400344841666,0.0,0.0,225.5400344841666,225.5400344841666,0,2025-01-31,causal_day_ahead,Q4_2
2025-02-01,30,05:00,04:50-05:00,5:00-5:10,553.7533333333333,553.7533333333333,0.0,0.0,0.0,10800.0,10800.0,0.0,0.0,553.7533333333333,0.0,499.64166666666665,0.0,0.437375,0.4052,0.0,54.11166666666668,224.38085066666667,0.0,0.0,224.38085066666667,224.38085066666667,0,2025-01-31,causal_day_ahead,Q4_2
2025-02-01,31,05:10,05:00-05:10,5:10-5:20,552.561875,552.561875,0.0,0.0,0.0,10800.0,10800.0,0.0,0.0,552.5619666666666,9.166666666666667e-05,488.78358333333335,0.0,0.4205,0.3896,0.0,63.77829166666663,215.2781065,0.0,0.0,215.2781065,215.2781065,0,2025-01-31,causal_day_ahead,Q4_2
2025-02-01,32,05:20,05:10-05:20,5:20-5:30,553.7667333333334,553.7667333333334,0.0,0.0,0.0,10800.0,10800.0,0.0,0.0,553.7675875,0.0008541666666666667,498.51875,0.0033166666666666665,0.4263,0.3908,0.0,55.25130000000007,216.41203938666666,0.0,0.0,216.41203938666666,216.41203938666666,0,2025-01-31,causal_day_ahead,Q4_2
2025-02-01,33,05:30,05:20-05:30,5:30-5:40,559.1795833333333,559.1795833333333,0.0,0.0,0.0,10800.0,10800.0,0.0,0.0,559.1795833333333,0.0,529.2233333333334,0.0,0.4378000000000001,0.3821,0.0,29.956249999999955,213.66251879166666,0.0,0.0,213.66251879166666,213.66251879166666,0,2025-01-31,causal_day_ahead,Q4_2
2025-02-01,34,05:40,05:30-05:40,5:40-5:50,563.3595041666667,563.3595041666667,0.0,0.0,0.0,10800.0,10800.0,0.0,0.0,563.3611375,0.0016333333333333332,547.4103166666666,0.0,0.3924,0.3475,0.0,15.949187500000107,195.76742769791667,0.0,0.0,195.76742769791667,195.76742769791667,0,2025-01-31,causal_day_ahead,Q4_2
2025-02-01,35,05:50,05:40-05:50,5:50-6:00,181.23440000000005,181.23440000000005,0.0,0.0,375.4108749999999,10800.0,10382.876805555556,0.0,0.0,556.6571666666666,0.011891666666666665,531.2274,0.04623333333333333,0.5525249999999999,0.5182,0.0,25.464108333333343,93.91566608000002,0.0,0.0,93.91566608000002,93.91566608000002,0,2025-01-31,causal_day_ahead,Q4_2
2025-02-01,36,06:00,05:50-06:00,6:00-6:10,0.0,0.0,0.0,0.0,548.2591666666666,10382.876805555556,9773.699953703705,0.0,0.0,548.2591666666666,0.0,510.98333333333335,0.0,0.832625,0.8102,0.0,37.27583333333325,0.0,0.0,0.0,0.0,0.0,0,2025-01-31,causal_day_ahead,Q4_2
2025-02-01,37,06:10,06:00-06:10,6:10-6:20,0.0,0.0,0.0,0.0,556.5659708333332,9773.699953703705,9155.293319444445,0.0,0.0,556.5887666666665,0.022795833333333328,535.1871833333332,0.0,0.85955,0.8756,0.0,21.37878749999993,0.0,0.0,0.0,0.0,0.0,0,2025-01-31,causal_day_ahead,Q4_2
2025-02-01,38,06:20,06:10-06:20,6:20-6:30,0.0,0.0,0.0,0.0,558.7784208333333,9155.293319444445,8534.428407407408,0.0,0.0,558.9440583333333,0.1656375,533.9993499999999,0.6440166666666667,0.8213999999999999,0.818,0.0,25.42308749999995,0.0,0.0,0.0,0.0,0.0,0,2025-01-31,causal_day_ahead,Q4_2
2025-02-01,39,06:30,06:20-06:30,6:30-6:40,0.0,0.0,0.0,0.0,551.6529166666667,8534.428407407408,7921.480722222222,0.0,0.0,551.6529166666667,0.0,504.52,0.0,0.83495,0.7708,0.0,47.13291666666669,0.0,0.0,0.0,0.0,0.0,0,2025-01-31,causal_day_ahead,Q4_2
2025-02-01,40,06:40,06:30-06:40,6:40-6:50,0.0,0.0,0.0,0.0,558.2219625,7921.480722222222,7301.234097222222,0.0,0.0,558.5394708333333,0.3175083333333333,519.5536833333333,0.0,0.8296250000000001,0.7715,0.0,38.66827916666671,0.0,0.0,0.0,0.0,0.0,0,2025-01-31,causal_day_ahead,Q4_2
2025-02-01,41,06:50,06:40-06:50,6:50-7:00,0.0,0.0,0.0,0.0,591.03945,7301.234097222222,6644.523597222222,0.0,0.0,593.8879541666666,2.848504166666667,566.415,14.934916666666666,0.845525,0.8181,0.0,39.55936666666673,0.0,0.0,0.0,0.0,0.0,0,2025-01-31,causal_day_ahead,Q4_2
2025-02-01,42,07:00,06:50-07:00,7:0-7:10,0.0,0.0,0.0,0.0,619.5296875,6644.523597222222,5956.157277777777,0.0,0.0,637.1875,17.6578125,608.7916666666666,56.75,0.8756,0.8678,0.0,67.4880208333334,0.0,0.0,0.0,0.0,0.0,0,2025-01-31,causal_day_ahead,Q4_2
2025-02-01,43,07:10,07:00-07:10,7:10-7:20,0.0,0.0,0.0,0.0,595.1810166666667,5956.157277777777,5294.8450370370365,0.0,0.0,649.5454916666666,54.364475,617.2140499999999,102.656,0.8623999999999999,0.864,0.0,80.62296666666668,0.0,0.0,0.0,0.0,0.0,0,2025-01-31,causal_day_ahead,Q4_2
2025-02-01,44,07:20,07:10-07:20,7:20-7:30,0.0,0.0,0.0,0.0,546.9131916666666,5294.8450370370365,4687.163712962963,0.0,0.0,646.2371125,99.32392083333332,595.3964666666666,147.48791666666665,0.8532250000000001,0.8237,0.0,99.00464166666666,0.0,0.0,0.0,0.0,0.0,0,2025-01-31,causal_day_ahead,Q4_2
2025-02-01,45,07:30,07:20-07:30,7:30-7:40,0.0,0.0,0.0,0.0,497.05500000000006,4687.163712962963,4134.880379629629,0.0,0.0,641.69875,144.64374999999998,579.5366666666666,190.11249999999998,0.8351999999999999,0.7654,0.0,107.63083333333338,0.0,0.0,0.0,0.0,0.0,0,2025-01-31,causal_day_ahead,Q4_2
2025-02-01,46,07:40,07:30-07:40,7:40-7:50,0.0,0.0,0.0,0.0,444.6785041666666,4134.880379629629,3640.793152777777,0.0,0.0,636.5728708333332,191.89436666666668,609.0003666666667,231.34661666666665,0.7746999999999999,0.7258,0.0,67.02475416666653,0.0,0.0,0.0,0.0,0.0,0,2025-01-31,causal_day_ahead,Q4_2
2025-02-01,47,07:50,07:40-07:50,7:50-8:00,0.0,0.0,0.0,0.0,396.19803333333334,3640.793152777777,3200.57311574074,0.0,0.0,634.9578708333333,238.7598375,640.2366833333333,279.07533333333333,0.8875249999999999,0.8697,0.0,35.03668333333337,0.0,0.0,0.0,0.0,0.0,0,2025-01-31,causal_day_ahead,Q4_2
2025-02-01,48,08:00,07:50-08:00,8:00-8:10,0.0,0.0,0.0,0.0,350.37031249999995,3200.57311574074,2811.2727685185178,0.0,0.0,635.1125,284.7421875,633.9416666666666,334.01874999999995,1.09815,1.0783,0.0,50.4473958333333,0.0,0.0,0.0,0.0,0.0,0,2025-01-31,causal_day_ahead,Q4_2
2025-02-01,49,08:10,08:00-08:10,8:10-8:20,0.0,0.0,0.0,0.0,299.90997916666663,2811.2727685185178,2478.0394583333327,0.0,0.0,632.3001999999999,332.3902208333333,590.91065,388.6844166666666,1.09375,1.0448,0.0,97.6837458333332,0.0,0.0,0.0,0.0,0.0,0,2025-01-31,causal_day_ahead,Q4_2
2025-02-01,50,08:20,08:10-08:20,8:20-8:30,0.0,0.0,0.0,0.0,251.8509416666666,2478.0394583333327,2198.2050787037033,0.0,0.0,636.4029499999999,384.55200833333333,568.5581666666667,438.7655666666667,1.022925,0.9667,0.0,122.05834166666659,0.0,0.0,0.0,0.0,0.0,0,2025-01-31,causal_day_ahead,Q4_2
2025-02-01,51,08:30,08:20-08:30,8:30-8:40,0.0,0.0,0.0,0.0,203.42645833333324,2198.2050787037033,1972.1756805555553,0.0,0.0,641.4108333333332,437.984375,574.2283333333332,487.94374999999997,0.99785,0.9429,0.0,117.14187500000003,0.0,0.0,0.0,0.0,0.0,0,2025-01-31,causal_day_ahead,Q4_2
2025-02-01,52,08:40,08:30-08:40,8:40-8:50,0.0,0.0,0.0,0.0,150.77590416666663,1972.1756805555553,1804.646898148148,0.0,0.0,636.7007791666666,485.924875,577.8523166666666,541.8831666666666,0.9845,0.893,0.0,114.80675416666668,0.0,0.0,0.0,0.0,0.0,0,2025-01-31,causal_day_ahead,Q4_2
2025-02-01,53,08:50,08:40-08:50,8:50-9:00,0.0,0.0,0.0,0.0,136.75452916666654,1804.646898148148,1652.6974212962962,0.0,0.0,668.6288624999999,531.8743333333333,649.0800333333333,586.6261,0.986775,0.9266,0.0,74.3005958333332,0.0,0.0,0.0,0.0,0.0,0,2025-01-31,causal_day_ahead,Q4_2
2025-02-01,54,09:00,08:50-09:00,9:00-9:10,0.0,0.0,0.0,0.0,150.99270833333333,1652.6974212962962,1484.9277453703703,0.0,0.0,728.4895833333333,577.4968749999999,737.1266666666667,621.9499999999999,1.00265,0.9995,0.0,35.81604166666659,0.0,0.0,0.0,0.0,0.0,0,2025-01-31,causal_day_ahead,Q4_2
2025-02-01,55,09:10,09:00-09:10,9:10-9:20,0.0,0.0,0.0,0.0,133.22601666666662,1484.9277453703703,1336.898837962963,0.0,0.0,753.615375,620.3893583333333,711.2534166666666,665.4293,1.01095,0.9415,0.0,87.40190000000007,0.0,0.0,0.0,0.0,0.0,0,2025-01-31,causal_day_ahead,Q4_2
2025-02-01,56,09:20,09:10-09:20,9:20-9:30,0.0,0.0,0.0,0.0,84.32988750000004,1336.898837962963,1243.198962962963,0.0,0.0,744.1545083333333,659.8246208333333,698.3616999999999,729.7221999999999,0.9839,0.8825,0.0,115.69038750000004,0.0,0.0,0.0,0.0,0.0,0,2025-01-31,causal_day_ahead,Q4_2
2025-02-01,57,09:30,09:20-09:30,9:30-9:40,0.0,0.0,0.0,0.0,32.79864583333335,1243.198962962963,1206.7560231481482,0.0,0.0,729.8283333333334,697.0296875,736.3866666666665,798.0874999999999,0.929825,0.8929,0.0,94.49947916666667,0.0,0.0,0.0,0.0,0.0,0,2025-01-31,causal_day_ahead,Q4_2
2025-02-01,58,09:40,09:30-09:40,9:40-9:50,0.0,0.0,0.0,0.0,6.080420833333392,1206.7560231481482,1200.0,0.0,0.0,739.0130416666667,732.9326208333333,733.2125666666667,838.3206833333334,0.9040750000000001,0.9059,0.0,111.18853750000005,0.0,0.0,0.0,0.0,0.0,0,2025-01-31,causal_day_ahead,Q4_2
2025-02-01,59,09:50,09:40-09:50,9:50-10:00,0.0,0.0,0.0,18.09859166666672,0.0,1200.0,1216.2887325000002,0.0,0.0,743.6516041666666,761.7501958333334,697.1223666666666,867.3196166666667,0.9936750000000001,0.8581,0.0,152.09865833333333,0.0,0.0,0.0,0.0,0.0,0,2025-01-31,causal_day_ahead,Q4_2
2025-02-01,60,10:00,09:50-10:00,10:00-10:10,0.0,0.0,0.0,53.194270833333235,0.0,1216.2887325000002,1264.16357625,0.0,0.0,732.5604166666667,785.7546874999999,678.5883333333334,894.01875,1.12485,0.8084,0.0,162.23614583333335,0.0,0.0,0.0,0.0,0.0,0,2025-01-31,causal_day_ahead,Q4_2
2025-02-01,61,10:10,10:00-10:10,10:10-10:20,0.0,0.0,0.0,91.74549583333328,0.0,1264.16357625,1346.7345225,0.0,0.0,723.4847541666666,815.2302499999998,711.4322,911.8498333333333,1.1213000000000002,0.8605,0.0,108.67213750000008,0.0,0.0,0.0,0.0,0.0,0,2025-01-31,causal_day_ahead,Q4_2
2025-02-01,62,10:20,10:10-10:20,10:20-10:30,0.0,0.0,0.0,128.35754166666663,0.0,1346.7345225,1462.25631,0.0,0.0,724.851475,853.2090166666667,706.70705,933.6272333333333,1.068075,0.8292,0.0,98.56264166666665,0.0,0.0,0.0,0.0,0.0,0,2025-01-31,causal_day_ahead,Q4_2
2025-02-01,63,10:30,10:20-10:30,10:30-10:40,0.0,0.0,0.0,163.62822916666664,0.0,1462.25631,1609.52171625,0.0,0.0,730.3295833333333,893.9578124999999,666.9933333333333,959.21875,1.071925,0.7446,0.0,128.59718750000002,0.0,0.0,0.0,0.0,0.0,0,2025-01-31,causal_day_ahead,Q4_2
2025-02-01,64,10:40,10:30-10:40,10:40-10:50,0.0,0.0,0.0,200.39942916666666,0.0,1609.52171625,1789.8812025,0.0,0.0,725.7677833333333,926.1672125,678.7204333333333,979.8081666666667,1.1129,0.7982,0.0,100.68830416666674,0.0,0.0,0.0,0.0,0.0,0,2025-01-31,causal_day_ahead,Q4_2
2025-02-01,65,10:50,10:40-10:50,10:50-11:00,0.0,0.0,0.0,229.94613749999985,0.0,1789.8812025,1996.8327262499997,0.0,0.0,714.360725,944.3068624999999,678.1305,1021.3479,0.868825,0.6917,0.0,113.27126250000015,0.0,0.0,0.0,0.0,0.0,0,2025-01-31,causal_day_ahead,Q4_2
2025-02-01,66,11:00,10:50-11:00,11:00-11:10,0.0,0.0,0.0,250.17875000000004,0.0,1996.8327262499997,2221.9936012499998,0.0,0.0,710.19625,960.375,652.925,1060.2749999999999,0.47502500000000003,0.438,0.0,157.17124999999987,0.0,0.0,0.0,0.0,0.0,0,2025-01-31,causal_day_ahead,Q4_2
2025-02-01,67,11:10,11:00-11:10,11:10-11:20,564.3332041666666,564.3332041666666,0.0,833.3333333333333,0.0,2221.9936012499998,2971.9936012499998,0.0,0.0,722.2226708333333,991.2228,657.69435,1046.1778166666666,0.41845,0.3671,0.0,119.48333749999983,207.1667192495833,0.0,0.0,207.1667192495833,207.1667192495833,0,2025-01-31,causal_day_ahead,Q4_2
2025-02-01,68,11:20,11:10-11:20,11:20-11:30,0.0,0.0,0.0,294.87163333333325,0.0,2971.9936012499998,3237.3780712499997,0.0,0.0,715.6271458333333,1010.4987791666665,656.1017166666666,1051.3417833333333,0.47402500000000003,0.3419,0.0,100.36843333333348,0.0,0.0,0.0,0.0,0.0,0,2025-01-31,causal_day_ahead,Q4_2
2025-02-01,69,11:30,11:20-11:30,11:30-11:40,0.0,0.0,0.0,311.8861458333332,0.0,3237.3780712499997,3518.0756024999996,0.0,0.0,701.2904166666667,1013.1765624999999,654.535,1099.0625,0.46392500000000003,0.308,0.0,132.64135416666682,0.0,0.0,0.0,0.0,0.0,0,2025-01-31,causal_day_ahead,Q4_2
2025-02-01,70,11:40,11:30-11:40,11:40-11:50,535.9025916666666,535.9025916666666,0.0,833.3333333333333,0.0,3518.0756024999996,4268.075602499999,0.0,0.0,722.6393833333332,1020.070125,692.20855,1136.31565,0.43812500000000004,0.3563,0.0,146.67635833333327,190.9420934108333,0.0,0.0,190.9420934108333,190.9420934108333,0,2025-01-31,causal_day_ahead,Q4_2
2025-02-01,71,11:50,11:40-11:50,11:50-12:00,535.8739999999999,535.8739999999999,0.0,833.3333333333333,0.0,4268.075602499999,5018.075602499999,0.0,0.0,729.0613333333333,1026.5206666666668,680.1494833333334,1128.4168166666666,0.431475,0.3499,0.0,150.808,187.50231259999995,0.0,0.0,187.50231259999995,187.50231259999995,0,2025-01-31,causal_day_ahead,Q4_2
2025-02-01,72,12:00,11:50-12:00,12:00-12:10,296.1471333333327,296.1471333333327,0.0,620.9561958333325,0.0,5018.075602499999,5576.936178749998,0.0,0.0,704.81125,1029.6203124999997,640.0333333333333,1100.65625,0.440075,0.2979,0.0,135.81385416666694,88.22223101999981,0.0,0.0,88.22223101999981,88.22223101999981,0,2025-01-31,causal_day_ahead,Q4_2
2025-02-01,73,12:10,12:00-12:10,12:10-12:20,487.12833333333367,487.12833333333367,0.0,833.3333333333333,0.0,5576.936178749998,6326.936178749998,0.0,0.0,686.94,1033.1449999999998,676.8413833333333,1105.4832,0.435625,0.3528,0.0,82.43681666666714,171.85887600000012,0.0,0.0,171.85887600000012,171.85887600000012,0,2025-01-31,causal_day_ahead,Q4_2
2025-02-01,74,12:20,12:10-12:20,12:20-12:30,486.29234166666674,486.29234166666674,0.0,833.3333333333333,0.0,6326.936178749998,7076.936178749998,0.0,0.0,687.0372125,1034.0782041666666,663.0938,1089.4810666666667,0.422325,0.4214,0.0,79.34627500000022,204.92359277833336,0.0,0.0,204.92359277833336,204.92359277833336,0,2025-01-31,causal_day_ahead,Q4_2
2025-02-01,75,12:30,12:20-12:30,12:30-12:40,492.41125,492.41125,0.0,833.3333333333333,0.0,7076.936178749998,7826.936178749998,0.0,0.0,695.0779166666666,1036.0,594.0216666666666,1052.4125,0.39980000000000004,0.4077,0.0,117.46875000000011,200.756066625,0.0,0.0,200.756066625,200.756066625,0,2025-01-31,causal_day_ahead,Q4_2
2025-02-01,76,12:40,12:30-12:40,12:40-12:50,481.7061000000001,481.7061000000001,0.0,833.3333333333333,0.0,7826.936178749998,8576.936178749998,0.0,0.0,692.3848416666666,1044.0120749999999,601.1141666666666,1052.0977666666665,0.38745,0.3359,0.0,99.35636666666676,161.80507899000003,0.0,0.0,161.80507899000003,161.80507899000003,0,2025-01-31,causal_day_ahead,Q4_2
