date,position,source_timestamp,physical_interval,official_label,plan_00_grid_kwh,final_adjusted_grid_kwh,adjustment_kwh,charge_kwh,discharge_kwh,soc_start_kwh,soc_end_kwh,curtail_pv_kwh,planned_unused_nonpv_kwh,forecast_load_kwh,forecast_pv_kwh,actual_load_kwh,actual_pv_kwh,forecast_price,settlement_price,emergency_kwh,unused_surplus_kwh,plan_cost_yuan,adjustment_cost_yuan,emergency_cost_yuan,final_relative_cost_yuan,sequential_cost_yuan,decision_hour,history_cutoff_date,model_arm,scenario
2025-02-01,11,01:50,01:40-01:50,1:50-2:00,499.92819999999995,499.92819999999995,0.0,0.0,0.0,9000.0,9000.0,0.0,0.0,499.92819999999995,0.0,448.02596666666665,0.0,0.3579,0.3041,0.0,51.9022333333333,152.02816561999998,0.0,0.0,152.02816561999998,152.02816561999998,0,2025-01-31,all_three,S3
2025-02-01,12,02:00,01:50-02:00,2:00-2:10,1334.8670833333335,1334.8670833333335,0.0,833.3333333333333,0.0,9000.0,9750.0,0.0,0.0,501.53375000000005,0.0,397.4033333333333,0.0,0.34387500000000004,0.2537,0.0,104.13041666666697,338.6557790416667,0.0,0.0,338.6557790416667,338.6557790416667,0,2025-01-31,all_three,S3
2025-02-01,13,02:10,02:00-02:10,2:10-2:20,1329.246775,1329.246775,0.0,833.3333333333333,0.0,9750.0,10500.0,0.0,0.0,495.9134416666667,0.0,434.0906333333333,0.0,0.349725,0.3346,0.0,61.82280833333357,444.765970915,0.0,0.0,444.765970915,444.765970915,0,2025-01-31,all_three,S3
2025-02-01,14,02:20,02:10-02:20,2:20-2:30,499.3593708333333,499.3593708333333,0.0,0.0,0.0,10500.0,10500.0,0.0,0.0,499.3593708333333,0.0,490.5609166666666,0.0,0.37115000000000004,0.3971,0.0,8.798454166666659,198.29560615791667,0.0,0.0,198.29560615791667,198.29560615791667,0,2025-01-31,all_three,S3
2025-02-01,15,02:30,02:20-02:30,2:30-2:40,508.4508333333334,508.4508333333334,0.0,0.0,0.0,10500.0,10500.0,0.0,0.0,508.4508333333334,0.0,503.22,0.0,0.38982500000000003,0.367,0.0,5.230833333333351,186.60145583333335,0.0,0.0,186.60145583333335,186.60145583333335,0,2025-01-31,all_three,S3
2025-02-01,16,02:40,02:30-02:40,2:40-2:50,507.1182,507.1182,0.0,0.0,0.0,10500.0,10500.0,0.0,0.0,507.1182,0.0,474.07281666666665,0.0,0.38949999999999996,0.3185,0.0,33.04538333333335,161.5171467,0.0,0.0,161.5171467,161.5171467,0,2025-01-31,all_three,S3
2025-02-01,17,02:50,02:40-02:50,2:50-3:00,511.1837541666667,511.1837541666667,0.0,0.0,0.0,10500.0,10500.0,0.0,0.0,511.1837541666667,0.0,461.38439999999997,0.0,0.38964999999999994,0.3285,0.0,49.79935416666672,167.92386324375002,0.0,0.0,167.92386324375002,167.92386324375002,0,2025-01-31,all_three,S3
2025-02-01,18,03:00,02:50-03:00,3:00-3:10,520.7624999999999,520.7624999999999,0.0,0.0,0.0,10500.0,10500.0,0.0,0.0,520.7624999999999,0.0,476.94166666666666,0.0,0.40342500000000003,0.3772,0.0,43.82083333333327,196.43161499999997,0.0,0.0,196.43161499999997,196.43161499999997,0,2025-01-31,all_three,S3
2025-02-01,19,03:10,03:00-03:10,3:10-3:20,519.826875,519.826875,0.0,0.0,0.0,10500.0,10500.0,0.0,0.0,519.826875,0.0,483.39955,0.0,0.4236,0.3815,0.0,36.427324999999996,198.3139528125,0.0,0.0,198.3139528125,198.3139528125,0,2025-01-31,all_three,S3
2025-02-01,20,03:20,03:10-03:20,3:20-3:30,522.3059458333333,522.3059458333333,0.0,0.0,0.0,10500.0,10500.0,0.0,0.0,522.3059458333333,0.0,486.6019166666666,0.0,0.42374999999999996,0.3822,0.0,35.704029166666714,199.62533249749998,0.0,0.0,199.62533249749998,199.62533249749998,0,2025-01-31,all_three,S3
2025-02-01,21,03:30,03:20-03:30,3:30-3:40,524.5866666666666,524.5866666666666,0.0,0.0,0.0,10500.0,10500.0,0.0,0.0,524.5866666666666,0.0,498.84833333333336,0.0,0.407575,0.3962,0.0,25.73833333333323,207.8412373333333,0.0,0.0,207.8412373333333,207.8412373333333,0,2025-01-31,all_three,S3
2025-02-01,22,03:40,03:30-03:40,3:40-3:50,511.5722083333333,511.5722083333333,0.0,0.0,0.0,10500.0,10500.0,0.0,0.0,511.5722083333333,0.0,518.3097333333333,0.0,0.40440000000000004,0.3879,6.737524999999948,0.0,198.4388596125,0.0,13.067429737499902,211.50628934999992,211.50628934999992,0,2025-01-31,all_three,S3
2025-02-01,23,03:50,03:40-03:50,3:50-4:00,520.7508458333333,520.7508458333333,0.0,0.0,0.0,10500.0,10500.0,0.0,0.0,520.7508458333333,0.0,509.13346666666666,0.0,0.40587500000000004,0.3405,0.0,11.617379166666638,177.31566300625,0.0,0.0,177.31566300625,177.31566300625,0,2025-01-31,all_three,S3
2025-02-01,24,04:00,03:50-04:00,4:00-4:10,542.6191666666666,542.6191666666666,0.0,0.0,0.0,10500.0,10500.0,0.0,0.0,542.6191666666666,0.0,483.6166666666666,0.0,0.40325,0.3164,0.0,59.0025,171.68470433333331,0.0,0.0,171.68470433333331,171.68470433333331,0,2025-01-31,all_three,S3
2025-02-01,25,04:10,04:00-04:10,4:10-4:20,529.3050333333333,529.3050333333333,0.0,0.0,0.0,10500.0,10500.0,0.0,0.0,529.3050333333333,9.623015873015871e-06,491.1868,0.0,0.39895,0.3916,0.0,38.11823333333331,207.27585105333333,0.0,0.0,207.27585105333333,207.27585105333333,0,2025-01-31,all_three,S3
2025-02-01,26,04:20,04:10-04:20,4:20-4:30,519.2568208333333,519.2568208333333,0.0,0.0,0.0,10500.0,10500.0,0.0,0.0,519.2568208333333,9.623015873015871e-06,504.64528333333334,0.0,0.4023,0.4109,0.0,14.611537499999997,213.36262768041667,0.0,0.0,213.36262768041667,213.36262768041667,0,2025-01-31,all_three,S3
2025-02-01,27,04:30,04:20-04:30,4:30-4:40,530.655,530.655,0.0,0.0,0.0,10500.0,10500.0,0.0,0.0,530.655,9.623015873015871e-06,505.57833333333326,0.0,0.401875,0.361,0.0,25.07666666666671,191.566455,0.0,0.0,191.566455,191.566455,0,2025-01-31,all_three,S3
2025-02-01,28,04:40,04:30-04:40,4:40-4:50,542.9711791666666,542.9711791666666,0.0,0.0,0.0,10500.0,10500.0,0.0,0.0,542.9711791666666,9.623015873015871e-06,503.23096666666663,0.0,0.382625,0.3799,0.0,39.740212499999984,206.27475096541664,0.0,0.0,206.27475096541664,206.27475096541664,0,2025-01-31,all_three,S3
2025-02-01,29,04:50,04:40-04:50,4:50-5:00,550.9038874999999,550.9038874999999,0.0,0.0,0.0,10500.0,10500.0,0.0,0.0,550.9038874999999,9.623015873015871e-06,502.84698333333336,0.00023333333333333333,0.4006,0.4094,0.0,48.05713749999984,225.54005154249995,0.0,0.0,225.54005154249995,225.54005154249995,0,2025-01-31,all_three,S3
2025-02-01,30,05:00,04:50-05:00,5:00-5:10,553.7533333333333,553.7533333333333,0.0,0.0,0.0,10500.0,10500.0,0.0,0.0,553.7533333333333,9.623015873015871e-06,499.64166666666665,0.0,0.437375,0.4052,0.0,54.11166666666668,224.38085066666667,0.0,0.0,224.38085066666667,224.38085066666667,0,2025-01-31,all_three,S3
2025-02-01,31,05:10,05:00-05:10,5:10-5:20,552.5615292460317,552.5615292460317,0.0,0.0,0.0,10500.0,10500.0,0.0,0.0,552.5619666666666,0.003232142857142856,488.78358333333335,0.0,0.4205,0.3896,0.0,63.77794591269833,215.27797179425394,0.0,0.0,215.27797179425394,215.27797179425394,0,2025-01-31,all_three,S3
2025-02-01,32,05:20,05:10-05:20,5:20-5:30,553.767150079365,553.767150079365,0.0,0.0,0.0,10500.0,10500.0,0.0,0.0,553.7675875,0.003232142857142856,498.51875,0.0033166666666666665,0.4263,0.3908,0.0,55.25171674603172,216.41220225101583,0.0,0.0,216.41220225101583,216.41220225101583,0,2025-01-31,all_three,S3
2025-02-01,33,05:30,05:20-05:30,5:30-5:40,247.69733097976075,247.69733097976075,0.0,0.0,311.4818149329376,10500.0,10153.909094518958,0.0,0.0,559.1795833333333,0.003232142857142856,529.2233333333334,0.0,0.4378000000000001,0.3821,0.0,29.955812579364988,94.64515016736658,0.0,0.0,94.64515016736658,94.64515016736658,0,2025-01-31,all_three,S3
2025-02-01,34,05:40,05:30-05:40,5:40-5:50,563.3607000793651,563.3607000793651,0.0,0.0,0.0,10153.909094518958,10153.909094518958,0.0,0.0,563.3611375,0.003232142857142856,547.4103166666666,0.0,0.3924,0.3475,0.0,15.950383412698443,195.76784327757935,0.0,0.0,195.76784327757935,195.76784327757935,0,2025-01-31,all_three,S3
2025-02-01,35,05:50,05:40-05:50,5:50-6:00,0.0,0.0,0.0,0.0,556.6571666666666,10153.909094518958,9535.401131555995,0.0,0.0,556.6571666666666,0.003232142857142856,531.2274,0.04623333333333333,0.5525249999999999,0.5182,0.0,25.476,0.0,0.0,0.0,0.0,0.0,0,2025-01-31,all_three,S3
2025-02-01,36,06:00,05:50-06:00,6:00-6:10,0.0,0.0,0.0,0.0,548.2591666666666,9535.401131555995,8926.224279704144,0.0,0.0,548.2591666666666,0.003232142857142856,510.98333333333335,0.0,0.832625,0.8102,0.0,37.27583333333325,0.0,0.0,0.0,0.0,0.0,0,2025-01-31,all_three,S3
2025-02-01,37,06:10,06:00-06:10,6:10-6:20,0.0,0.0,0.0,0.0,535.631288611111,8926.224279704144,8331.078403469575,33.30860000000007,0.0,556.5887666666665,39.35910763888889,535.1871833333332,0.0,0.85955,0.8756,0.0,0.44410527777779407,0.0,0.0,0.0,0.0,0.0,6,2025-01-31,all_three,S3
2025-02-01,38,06:20,06:10-06:20,6:20-6:30,0.0,0.0,0.0,0.0,537.9865802777778,8331.078403469575,7733.315536494267,33.30860000000007,0.0,558.9440583333333,39.35910763888889,533.9993499999999,0.6440166666666667,0.8213999999999999,0.818,0.0,4.631246944444456,0.0,0.0,0.0,0.0,0.0,6,2025-01-31,all_three,S3
2025-02-01,39,06:30,06:20-06:30,6:30-6:40,0.0,0.0,0.0,0.0,530.6954386111112,7733.315536494267,7143.653938037476,33.30860000000007,0.0,551.6529166666667,39.35910763888889,504.52,0.0,0.83495,0.7708,0.0,26.17543861111119,0.0,0.0,0.0,0.0,0.0,6,2025-01-31,all_three,S3
2025-02-01,40,06:40,06:30-06:40,6:40-6:50,0.0,0.0,0.0,0.0,537.5819927777778,7143.653938037476,6546.3406127288345,33.30860000000007,0.0,558.5394708333333,39.35910763888889,519.5536833333333,0.0,0.8296250000000001,0.7715,0.0,18.028309444444517,0.0,0.0,0.0,0.0,0.0,6,2025-01-31,all_three,S3
2025-02-01,41,06:50,06:40-06:50,6:50-7:00,0.0,0.0,0.0,0.0,572.9304761111111,6546.3406127288345,5909.7511948276,33.30860000000007,0.0,593.8879541666666,39.35910763888889,566.415,14.934916666666666,0.845525,0.8181,0.0,21.450392777777893,0.0,0.0,0.0,0.0,0.0,6,2025-01-31,all_three,S3
2025-02-01,42,07:00,06:50-07:00,7:0-7:10,0.0,0.0,0.0,0.0,616.2300219444445,5909.7511948276,5225.051170444884,33.30860000000007,0.0,637.1875,39.35910763888889,608.7916666666666,56.75,0.8756,0.8678,0.0,64.18835527777787,0.0,0.0,0.0,0.0,0.0,6,2025-01-31,all_three,S3
2025-02-01,43,07:10,07:00-07:10,7:10-7:20,0.0,0.0,0.0,0.0,434.3753112301587,5225.051170444884,4742.411935744707,24.903955555555513,0.0,649.5454916666666,230.5608169642857,617.2140499999999,102.656,0.8623999999999999,0.864,80.1827387698412,0.0,0.0,0.0,346.389431485714,346.389431485714,346.389431485714,6,2025-01-31,all_three,S3
2025-02-01,44,07:20,07:10-07:20,7:20-7:30,0.0,0.0,0.0,0.0,431.066932063492,4742.411935744707,4263.448677896383,24.903955555555513,0.0,646.2371125,230.5608169642857,595.3964666666666,147.48791666666665,0.8532250000000001,0.8237,16.841617936507873,0.0,0.0,0.0,69.36220347150768,69.36220347150768,69.36220347150768,6,2025-01-31,all_three,S3
2025-02-01,45,07:30,07:20-07:30,7:30-7:40,0.0,0.0,0.0,0.0,426.52856956349206,4263.448677896383,3789.528045048058,24.903955555555513,0.0,641.69875,230.5608169642857,579.5366666666666,190.11249999999998,0.8351999999999999,0.7654,0.0,37.10440289682538,0.0,0.0,0.0,0.0,0.0,6,2025-01-31,all_three,S3
2025-02-01,46,07:40,07:30-07:40,7:40-7:50,0.0,0.0,0.0,0.0,421.4026903968253,3789.528045048058,3321.30283349603,24.903955555555513,0.0,636.5728708333332,230.5608169642857,609.0003666666667,231.34661666666665,0.7746999999999999,0.7258,0.0,43.74894039682522,0.0,0.0,0.0,0.0,0.0,6,2025-01-31,all_three,S3
2025-02-01,47,07:50,07:40-07:50,7:50-8:00,0.0,0.0,0.0,0.0,419.7876903968254,3321.30283349603,2854.872066388446,24.903955555555513,0.0,634.9578708333333,230.5608169642857,640.2366833333333,279.07533333333333,0.8875249999999999,0.8697,0.0,58.62634039682541,0.0,0.0,0.0,0.0,0.0,6,2025-01-31,all_three,S3
2025-02-01,48,08:00,07:50-08:00,8:00-8:10,0.0,0.0,0.0,0.0,419.942319563492,2854.872066388446,2388.2694890956773,24.903955555555513,0.0,635.1125,230.5608169642857,633.9416666666666,334.01874999999995,1.09815,1.0783,0.0,120.01940289682534,0.0,0.0,0.0,0.0,0.0,6,2025-01-31,all_three,S3
2025-02-01,49,08:10,08:00-08:10,8:10-8:20,0.0,0.0,0.0,0.0,114.71468184523803,2388.2694890956773,2260.808731489857,57.10525833333338,0.0,632.3001999999999,539.7191237103175,590.91065,388.6844166666666,1.09375,1.0448,87.51155148809539,0.0,0.0,0.0,457.16034497381037,457.16034497381037,457.16034497381037,6,2025-01-31,all_three,S3
2025-02-01,50,08:20,08:10-08:20,8:20-8:30,0.0,0.0,0.0,0.0,118.81743184523805,2260.808731489857,2128.789362772926,57.10525833333338,0.0,636.4029499999999,539.7191237103175,568.5581666666667,438.7655666666667,1.022925,0.9667,10.975168154761946,0.0,0.0,0.0,53.04847527604186,53.04847527604186,53.04847527604186,6,2025-01-31,all_three,S3
2025-02-01,51,08:30,08:20-08:30,8:30-8:40,0.0,0.0,0.0,0.0,123.82531517857139,2128.789362772926,1991.20567924118,57.105258333333396,0.0,641.4108333333332,539.7191237103175,574.2283333333332,487.94374999999997,0.99785,0.9429,0.0,37.540731845238156,0.0,0.0,0.0,0.0,0.0,6,2025-01-31,all_three,S3
2025-02-01,52,08:40,08:30-08:40,8:40-8:50,0.0,0.0,0.0,0.0,119.11526101190475,1991.20567924118,1858.8553892279524,57.10525833333338,0.0,636.7007791666666,539.7191237103175,577.8523166666666,541.8831666666666,0.9845,0.893,0.0,83.14611101190474,0.0,0.0,0.0,0.0,0.0,6,2025-01-31,all_three,S3
2025-02-01,53,08:50,08:40-08:50,8:50-9:00,0.0,0.0,0.0,0.0,151.04334434523798,1858.8553892279524,1691.029451066577,57.10525833333338,0.0,668.6288624999999,539.7191237103175,649.0800333333333,586.6261,0.986775,0.9266,0.0,88.58941101190464,0.0,0.0,0.0,0.0,0.0,6,2025-01-31,all_three,S3
2025-02-01,54,09:00,08:50-09:00,9:00-9:10,0.0,0.0,0.0,0.0,210.9040651785714,1691.029451066577,1456.6916008681642,57.10525833333338,0.0,728.4895833333333,539.7191237103175,737.1266666666667,621.9499999999999,1.00265,0.9995,0.0,95.72739851190465,0.0,0.0,0.0,0.0,0.0,6,2025-01-31,all_three,S3
2025-02-01,55,09:10,09:00-09:10,9:10-9:20,0.0,0.0,0.0,91.34006184523798,0.0,1456.6916008681642,1538.8976565288783,99.26425065476201,0.0,753.615375,897.3841158730157,711.2534166666666,665.4293,1.01095,0.9415,137.16417851190454,0.0,0.0,0.0,645.7003703447906,645.7003703447906,645.7003703447906,6,2025-01-31,all_three,S3
2025-02-01,56,09:20,09:10-09:20,9:20-9:30,0.0,0.0,0.0,100.80092851190466,0.0,1538.8976565288783,1629.6184921895924,99.26425065476201,0.0,744.1545083333333,897.3841158730157,698.3616999999999,729.7221999999999,0.9839,0.8825,69.44042851190466,0.0,0.0,0.0,306.40589080877925,306.40589080877925,306.40589080877925,6,2025-01-31,all_three,S3
2025-02-01,57,09:30,09:20-09:30,9:30-9:40,0.0,0.0,0.0,115.12710351190458,0.0,1629.6184921895924,1733.2328853503066,99.26425065476201,0.0,729.8283333333334,897.3841158730157,736.3866666666665,798.0874999999999,0.929825,0.8929,53.42627017857126,0.0,0.0,0.0,238.52158321223138,238.52158321223138,238.52158321223138,6,2025-01-31,all_three,S3
2025-02-01,58,09:40,09:30-09:40,9:40-9:50,0.0,0.0,0.0,105.94239517857125,0.0,1733.2328853503066,1828.5810410110207,99.26425065476201,0.0,739.0130416666667,897.3841158730157,733.2125666666667,838.3206833333334,0.9040750000000001,0.9059,0.8342785119045857,0.0,0.0,0.0,3.778864519671821,3.778864519671821,3.778864519671821,6,2025-01-31,all_three,S3
2025-02-01,59,09:50,09:40-09:50,9:50-10:00,0.0,0.0,0.0,101.30383267857133,0.0,1828.5810410110207,1919.754490421735,99.26425065476201,0.0,743.6516041666666,897.3841158730157,697.1223666666666,867.3196166666667,0.9936750000000001,0.8581,0.0,68.89341732142873,0.0,0.0,0.0,0.0,0.0,6,2025-01-31,all_three,S3
2025-02-01,60,10:00,09:50-10:00,10:00-10:10,0.0,0.0,0.0,93.94313406746018,0.0,1919.754490421735,2004.3033110824492,117.71613676587309,0.0,732.5604166666667,897.3841158730157,678.5883333333334,894.01875,1.12485,0.8084,0.0,121.48728259920641,0.0,0.0,0.0,0.0,0.0,6,2025-01-31,all_three,S3
2025-02-01,61,10:10,10:00-10:10,10:10-10:20,0.0,0.0,0.0,249.30152194444418,0.0,2004.3033110824492,2228.6746808324488,98.6632551388891,0.0,723.4847541666666,1071.4495312499998,711.4322,911.8498333333333,1.1213000000000002,0.8605,48.88388861111082,0.0,0.0,0.0,210.3229307493043,210.3229307493043,210.3229307493043,6,2025-01-31,all_three,S3
2025-02-01,62,10:20,10:10-10:20,10:20-10:30,0.0,0.0,0.0,247.9348011111107,0.0,2228.6746808324488,2451.8160018324484,98.6632551388891,0.0,724.851475,1071.4495312499998,706.70705,933.6272333333333,1.068075,0.8292,21.014617777777403,0.0,0.0,0.0,87.12660530666511,87.12660530666511,87.12660530666511,6,2025-01-31,all_three,S3
2025-02-01,63,10:30,10:20-10:30,10:30-10:40,0.0,0.0,0.0,242.45669277777745,0.0,2451.8160018324484,2670.027025332448,98.6632551388891,0.0,730.3295833333333,1071.4495312499998,666.9933333333333,959.21875,1.071925,0.7446,0.0,49.76872388888921,0.0,0.0,0.0,0.0,0.0,6,2025-01-31,all_three,S3
2025-02-01,64,10:40,10:30-10:40,10:40-10:50,0.0,0.0,0.0,247.0184927777774,0.0,2670.027025332448,2892.3436688324477,98.6632551388891,0.0,725.7677833333333,1071.4495312499998,678.7204333333333,979.8081666666667,1.1129,0.7982,0.0,54.06924055555601,0.0,0.0,0.0,0.0,0.0,6,2025-01-31,all_three,S3
2025-02-01,65,10:50,10:40-10:50,10:50-11:00,0.0,0.0,0.0,284.9500844444442,0.0,2892.3436688324477,3148.7987448324475,72.13872180555563,0.0,714.360725,1071.4495312499998,678.1305,1021.3479,0.868825,0.6917,0.0,58.2673155555558,0.0,0.0,0.0,0.0,0.0,6,2025-01-31,all_three,S3
2025-02-01,66,11:00,10:50-11:00,11:00-11:10,0.0,0.0,0.0,299.8883955555554,0.0,3148.7987448324475,3418.6983008324473,61.36488569444447,0.0,710.19625,1071.4495312499998,652.925,1060.2749999999999,0.47502500000000003,0.438,0.0,107.4616044444445,0.0,0.0,0.0,0.0,0.0,6,2025-01-31,all_three,S3
2025-02-01,67,11:10,11:00-11:10,11:10-11:20,0.0,0.0,0.0,344.43731067460317,0.0,3418.6983008324473,3728.69188043959,121.12778474206334,0.0,722.2226708333333,1160.6970253968252,657.69435,1046.1778166666666,0.41845,0.3671,0.0,44.046155992063404,0.0,0.0,0.0,0.0,0.0,6,2025-01-31,all_three,S3
2025-02-01,68,11:20,11:10-11:20,11:20-11:30,0.0,0.0,0.0,351.0328356746031,0.0,3728.69188043959,4044.6214325467326,121.12778474206334,0.0,715.6271458333333,1160.6970253968252,656.1017166666666,1051.3417833333333,0.47402500000000003,0.3419,0.0,44.207230992063614,0.0,0.0,0.0,0.0,0.0,6,2025-01-31,all_three,S3
2025-02-01,69,11:30,11:20-11:30,11:30-11:40,0.0,0.0,0.0,365.3695648412697,0.0,4044.6214325467326,4373.4540409038755,121.12778474206334,0.0,701.2904166666667,1160.6970253968252,654.535,1099.0625,0.46392500000000003,0.308,0.0,79.15793515873031,0.0,0.0,0.0,0.0,0.0,6,2025-01-31,all_three,S3
2025-02-01,70,11:40,11:30-11:40,11:40-11:50,0.0,0.0,0.0,344.02059817460326,0.0,4373.4540409038755,4683.072579261018,121.12778474206334,0.0,722.6393833333332,1160.6970253968252,692.20855,1136.31565,0.43812500000000004,0.3563,0.0,100.0865018253968,0.0,0.0,0.0,0.0,0.0,6,2025-01-31,all_three,S3
2025-02-01,71,11:50,11:40-11:50,11:50-12:00,0.0,0.0,0.0,337.5986481746031,0.0,4683.072579261018,4986.911362618161,121.12778474206334,0.0,729.0613333333333,1160.6970253968252,680.1494833333334,1128.4168166666666,0.431475,0.3499,0.0,110.66868515873011,0.0,0.0,0.0,0.0,0.0,6,2025-01-31,all_three,S3
2025-02-01,72,12:00,11:50-12:00,12:00-12:10,0.0,0.0,0.0,361.84873150793646,0.0,4986.911362618161,5312.575220975304,121.12778474206334,0.0,704.81125,1160.6970253968252,640.0333333333333,1100.65625,0.440075,0.2979,0.0,98.77418515873023,0.0,0.0,0.0,0.0,0.0,6,2025-01-31,all_three,S3
2025-02-01,73,12:10,12:00-12:10,12:10-12:20,0.0,224.44521362752914,224.44521362752914,599.6053557307035,0.0,5312.575220975304,5852.220041132937,3.219655555555846,0.0,686.94,1073.1836530753967,676.8413833333333,1105.4832,0.435625,0.3528,0.0,53.481674563492334,0.0,118.77640705168842,0.0,118.77640705168842,0.0,12,2025-01-31,all_three,S3
2025-02-01,74,12:20,12:10-12:20,12:20-12:30,0.0,458.27040373015893,458.27040373015893,833.3333333333333,0.0,5852.220041132937,6602.220041132937,3.21965555555596,0.0,687.0372125,1073.1836530753967,663.0938,1089.4810666666667,0.422325,0.4214,0.0,51.32433706349241,0.0,289.6727221978335,0.0,289.6727221978335,64.82521697971357,12,2025-01-31,all_three,S3
2025-02-01,75,12:30,12:20-12:30,12:30-12:40,213.13092088844712,466.31110789682555,253.18018700837843,833.3333333333333,0.0,6602.220041132937,7352.220041132937,3.21965555555596,0.0,695.0779166666666,1073.1836530753967,594.0216666666666,1052.4125,0.39980000000000004,0.4077,0.0,91.36860789682544,86.89347644621989,154.83234336497384,0.0,241.72581981119373,321.8411751223511,12,2025-01-31,all_three,S3
2025-02-01,76,12:40,12:30-12:40,12:40-12:50,499.22614930555574,499.22614930555574,0.0,833.3333333333333,0.0,7352.220041132937,8102.220041132937,38.82777196428617,0.0,692.3848416666666,1073.1836530753967,601.1141666666666,1052.0977666666665,0.38745,0.3359,0.0,116.87641597222239,167.69006355173616,0.0,0.0,167.69006355173616,311.8545506475794,12,2025-01-31,all_three,S3
2025-02-01,77,12:50,12:40-12:50,12:50-13:00,0.0,0.0,0.0,373.28140599206336,0.0,8102.220041132937,8438.173306525794,8.083408333333637,0.0,683.9549833333333,1073.1836530753967,633.3353666666667,1058.98975,0.5241,0.4541,0.0,52.372977341269916,0.0,0.0,0.0,0.0,0.0,12,2025-01-31,all_three,S3
