date,position,source_timestamp,physical_interval,official_label,plan_00_grid_kwh,final_adjusted_grid_kwh,adjustment_kwh,charge_kwh,discharge_kwh,soc_start_kwh,soc_end_kwh,curtail_pv_kwh,planned_unused_nonpv_kwh,forecast_load_kwh,forecast_pv_kwh,actual_load_kwh,actual_pv_kwh,forecast_price,settlement_price,emergency_kwh,unused_surplus_kwh,plan_cost_yuan,adjustment_cost_yuan,emergency_cost_yuan,final_relative_cost_yuan,sequential_cost_yuan,decision_hour,history_cutoff_date,model_arm,scenario
2025-02-01,21,03:30,03:20-03:30,3:30-3:40,524.5866666666666,524.5866666666666,0.0,0.0,0.0,10050.0,10050.0,0.0,0.0,524.5866666666666,0.0,498.84833333333336,0.0,0.4356,0.4356,0.0,25.73833333333323,228.50995199999997,0.0,0.0,228.50995199999997,228.50995199999997,0,2025-01-31,causal_day_ahead,Q2
2025-02-01,22,03:40,03:30-03:40,3:40-3:50,511.5722083333333,511.5722083333333,0.0,0.0,0.0,10050.0,10050.0,0.0,0.0,511.5722083333333,0.0,518.3097333333333,0.0,0.4353,0.4353,6.737524999999948,0.0,222.68738228750001,0.0,14.664223162499887,237.3516054499999,237.3516054499999,0,2025-01-31,causal_day_ahead,Q2
2025-02-01,23,03:50,03:40-03:50,3:50-4:00,520.7508458333333,520.7508458333333,0.0,0.0,0.0,10050.0,10050.0,0.0,0.0,520.7508458333333,0.0,509.13346666666666,0.0,0.436,0.436,0.0,11.617379166666638,227.04736878333333,0.0,0.0,227.04736878333333,227.04736878333333,0,2025-01-31,causal_day_ahead,Q2
2025-02-01,24,04:00,03:50-04:00,4:00-4:10,542.6191666666666,542.6191666666666,0.0,0.0,0.0,10050.0,10050.0,0.0,0.0,542.6191666666666,0.0,483.6166666666666,0.0,0.4378,0.4378,0.0,59.0025,237.55867116666667,0.0,0.0,237.55867116666667,237.55867116666667,0,2025-01-31,causal_day_ahead,Q2
2025-02-01,25,04:10,04:00-04:10,4:10-4:20,529.3050333333333,529.3050333333333,0.0,0.0,0.0,10050.0,10050.0,0.0,0.0,529.3050333333333,0.0,491.1868,0.0,0.4401,0.4401,0.0,38.11823333333331,232.94714517,0.0,0.0,232.94714517,232.94714517,0,2025-01-31,causal_day_ahead,Q2
2025-02-01,26,04:20,04:10-04:20,4:20-4:30,519.2568208333333,519.2568208333333,0.0,0.0,0.0,10050.0,10050.0,0.0,0.0,519.2568208333333,0.0,504.64528333333334,0.0,0.4389,0.4389,0.0,14.611537499999997,227.90181866375002,0.0,0.0,227.90181866375002,227.90181866375002,0,2025-01-31,causal_day_ahead,Q2
2025-02-01,27,04:30,04:20-04:30,4:30-4:40,530.655,530.655,0.0,0.0,0.0,10050.0,10050.0,0.0,0.0,530.655,0.0,505.57833333333326,0.0,0.4364,0.4364,0.0,25.07666666666671,231.577842,0.0,0.0,231.577842,231.577842,0,2025-01-31,causal_day_ahead,Q2
2025-02-01,28,04:40,04:30-04:40,4:40-4:50,542.9711791666666,542.9711791666666,0.0,0.0,0.0,10050.0,10050.0,0.0,0.0,542.9711791666666,0.0,503.23096666666663,0.0,0.4393,0.4393,0.0,39.740212499999984,238.52723900791665,0.0,0.0,238.52723900791665,238.52723900791665,0,2025-01-31,causal_day_ahead,Q2
2025-02-01,29,04:50,04:40-04:50,4:50-5:00,550.9038458333332,550.9038458333332,0.0,0.0,0.0,10050.0,10050.0,0.0,0.0,550.9038874999999,4.1666666666666665e-05,502.84698333333336,0.00023333333333333333,0.4422,0.4422,0.0,48.057095833333165,243.60968062749993,0.0,0.0,243.60968062749993,243.60968062749993,0,2025-01-31,causal_day_ahead,Q2
2025-02-01,30,05:00,04:50-05:00,5:00-5:10,553.7533333333333,553.7533333333333,0.0,0.0,0.0,10050.0,10050.0,0.0,0.0,553.7533333333333,0.0,499.64166666666665,0.0,0.4395,0.4395,0.0,54.11166666666668,243.37459,0.0,0.0,243.37459,243.37459,0,2025-01-31,causal_day_ahead,Q2
2025-02-01,31,05:10,05:00-05:10,5:10-5:20,552.561875,552.561875,0.0,0.0,0.0,10050.0,10050.0,0.0,0.0,552.5619666666666,9.166666666666667e-05,488.78358333333335,0.0,0.4333,0.4333,0.0,63.77829166666663,239.4250604375,0.0,0.0,239.4250604375,239.4250604375,0,2025-01-31,causal_day_ahead,Q2
2025-02-01,32,05:20,05:10-05:20,5:20-5:30,553.7667333333334,553.7667333333334,0.0,0.0,0.0,10050.0,10050.0,0.0,0.0,553.7675875,0.0008541666666666667,498.51875,0.0033166666666666665,0.4439,0.4439,0.0,55.25130000000007,245.8170529266667,0.0,0.0,245.8170529266667,245.8170529266667,0,2025-01-31,causal_day_ahead,Q2
2025-02-01,33,05:30,05:20-05:30,5:30-5:40,559.1795833333333,559.1795833333333,0.0,0.0,0.0,10050.0,10050.0,0.0,0.0,559.1795833333333,0.0,529.2233333333334,0.0,0.4301,0.4301,0.0,29.956249999999955,240.50313879166666,0.0,0.0,240.50313879166666,240.50313879166666,0,2025-01-31,causal_day_ahead,Q2
2025-02-01,34,05:40,05:30-05:40,5:40-5:50,1396.6928375000002,1396.6928375000002,0.0,833.3333333333333,0.0,10050.0,10800.0,0.0,0.0,563.3611375,0.0016333333333333332,547.4103166666666,0.0,0.3713,0.3713,0.0,15.949187500000335,518.5920505637501,0.0,0.0,518.5920505637501,518.5920505637501,0,2025-01-31,causal_day_ahead,Q2
2025-02-01,35,05:50,05:40-05:50,5:50-6:00,556.645275,556.645275,0.0,0.0,0.0,10800.0,10800.0,0.0,0.0,556.6571666666666,0.011891666666666665,531.2274,0.04623333333333333,0.5708,0.5708,0.0,25.464108333333343,317.73312296999995,0.0,0.0,317.73312296999995,317.73312296999995,0,2025-01-31,causal_day_ahead,Q2
2025-02-01,36,06:00,05:50-06:00,6:00-6:10,0.0,0.0,0.0,0.0,548.2591666666666,10800.0,10190.823148148149,0.0,0.0,548.2591666666666,0.0,510.98333333333335,0.0,0.9099,0.9099,0.0,37.27583333333325,0.0,0.0,0.0,0.0,0.0,0,2025-01-31,causal_day_ahead,Q2
2025-02-01,37,06:10,06:00-06:10,6:10-6:20,0.0,0.0,0.0,0.0,556.5659708333332,10190.823148148149,9572.41651388889,0.0,0.0,556.5887666666665,0.022795833333333328,535.1871833333332,0.0,0.9368,0.9368,0.0,21.37878749999993,0.0,0.0,0.0,0.0,0.0,0,2025-01-31,causal_day_ahead,Q2
2025-02-01,38,06:20,06:10-06:20,6:20-6:30,0.0,0.0,0.0,0.0,558.7784208333333,9572.41651388889,8951.551601851852,0.0,0.0,558.9440583333333,0.1656375,533.9993499999999,0.6440166666666667,0.8758,0.8758,0.0,25.42308749999995,0.0,0.0,0.0,0.0,0.0,0,2025-01-31,causal_day_ahead,Q2
2025-02-01,39,06:30,06:20-06:30,6:30-6:40,0.0,0.0,0.0,0.0,551.6529166666667,8951.551601851852,8338.603916666667,0.0,0.0,551.6529166666667,0.0,504.52,0.0,0.8759,0.8759,0.0,47.13291666666669,0.0,0.0,0.0,0.0,0.0,0,2025-01-31,causal_day_ahead,Q2
2025-02-01,40,06:40,06:30-06:40,6:40-6:50,0.0,0.0,0.0,0.0,558.2219625,8338.603916666667,7718.357291666667,0.0,0.0,558.5394708333333,0.3175083333333333,519.5536833333333,0.0,0.8601,0.8601,0.0,38.66827916666671,0.0,0.0,0.0,0.0,0.0,0,2025-01-31,causal_day_ahead,Q2
2025-02-01,41,06:50,06:40-06:50,6:50-7:00,0.0,0.0,0.0,0.0,591.03945,7718.357291666667,7061.646791666667,0.0,0.0,593.8879541666666,2.848504166666667,566.415,14.934916666666666,0.8442,0.8442,0.0,39.55936666666673,0.0,0.0,0.0,0.0,0.0,0,2025-01-31,causal_day_ahead,Q2
2025-02-01,42,07:00,06:50-07:00,7:0-7:10,0.0,0.0,0.0,0.0,619.5296875,7061.646791666667,6373.280472222223,0.0,0.0,637.1875,17.6578125,608.7916666666666,56.75,0.8334,0.8334,0.0,67.4880208333334,0.0,0.0,0.0,0.0,0.0,0,2025-01-31,causal_day_ahead,Q2
2025-02-01,43,07:10,07:00-07:10,7:10-7:20,0.0,0.0,0.0,0.0,595.1810166666667,6373.280472222223,5711.968231481482,0.0,0.0,649.5454916666666,54.364475,617.2140499999999,102.656,0.8092,0.8092,0.0,80.62296666666668,0.0,0.0,0.0,0.0,0.0,0,2025-01-31,causal_day_ahead,Q2
2025-02-01,44,07:20,07:10-07:20,7:20-7:30,0.0,0.0,0.0,0.0,546.9131916666666,5711.968231481482,5104.286907407408,0.0,0.0,646.2371125,99.32392083333332,595.3964666666666,147.48791666666665,0.7972,0.7972,0.0,99.00464166666666,0.0,0.0,0.0,0.0,0.0,0,2025-01-31,causal_day_ahead,Q2
2025-02-01,45,07:30,07:20-07:30,7:30-7:40,0.0,0.0,0.0,0.0,497.05500000000006,5104.286907407408,4552.003574074074,0.0,0.0,641.69875,144.64374999999998,579.5366666666666,190.11249999999998,0.7644,0.7644,0.0,107.63083333333338,0.0,0.0,0.0,0.0,0.0,0,2025-01-31,causal_day_ahead,Q2
2025-02-01,46,07:40,07:30-07:40,7:40-7:50,0.0,0.0,0.0,0.0,444.6785041666666,4552.003574074074,4057.916347222222,0.0,0.0,636.5728708333332,191.89436666666668,609.0003666666667,231.34661666666665,0.6899,0.6899,0.0,67.02475416666653,0.0,0.0,0.0,0.0,0.0,0,2025-01-31,causal_day_ahead,Q2
2025-02-01,47,07:50,07:40-07:50,7:50-8:00,0.0,0.0,0.0,0.0,396.19803333333334,4057.916347222222,3617.696310185185,0.0,0.0,634.9578708333333,238.7598375,640.2366833333333,279.07533333333333,0.86,0.86,0.0,35.03668333333337,0.0,0.0,0.0,0.0,0.0,0,2025-01-31,causal_day_ahead,Q2
2025-02-01,48,08:00,07:50-08:00,8:00-8:10,0.0,0.0,0.0,0.0,350.37031249999995,3617.696310185185,3228.395962962963,0.0,0.0,635.1125,284.7421875,633.9416666666666,334.01874999999995,1.1617,1.1617,0.0,50.4473958333333,0.0,0.0,0.0,0.0,0.0,0,2025-01-31,causal_day_ahead,Q2
2025-02-01,49,08:10,08:00-08:10,8:10-8:20,0.0,0.0,0.0,0.0,299.90997916666663,3228.395962962963,2895.162652777778,0.0,0.0,632.3001999999999,332.3902208333333,590.91065,388.6844166666666,1.1683,1.1683,0.0,97.6837458333332,0.0,0.0,0.0,0.0,0.0,0,2025-01-31,causal_day_ahead,Q2
2025-02-01,50,08:20,08:10-08:20,8:20-8:30,0.0,0.0,0.0,0.0,251.8509416666666,2895.162652777778,2615.3282731481486,0.0,0.0,636.4029499999999,384.55200833333333,568.5581666666667,438.7655666666667,1.0956,1.0956,0.0,122.05834166666659,0.0,0.0,0.0,0.0,0.0,0,2025-01-31,causal_day_ahead,Q2
2025-02-01,51,08:30,08:20-08:30,8:30-8:40,0.0,0.0,0.0,0.0,203.42645833333324,2615.3282731481486,2389.2988750000004,0.0,0.0,641.4108333333332,437.984375,574.2283333333332,487.94374999999997,1.0849,1.0849,0.0,117.14187500000003,0.0,0.0,0.0,0.0,0.0,0,2025-01-31,causal_day_ahead,Q2
2025-02-01,52,08:40,08:30-08:40,8:40-8:50,0.0,0.0,0.0,0.0,150.77590416666663,2389.2988750000004,2221.770092592593,0.0,0.0,636.7007791666666,485.924875,577.8523166666666,541.8831666666666,1.061,1.061,0.0,114.80675416666668,0.0,0.0,0.0,0.0,0.0,0,2025-01-31,causal_day_ahead,Q2
2025-02-01,53,08:50,08:40-08:50,8:50-9:00,0.0,0.0,0.0,0.0,136.75452916666654,2221.770092592593,2069.8206157407412,0.0,0.0,668.6288624999999,531.8743333333333,649.0800333333333,586.6261,1.043,1.043,0.0,74.3005958333332,0.0,0.0,0.0,0.0,0.0,0,2025-01-31,causal_day_ahead,Q2
2025-02-01,54,09:00,08:50-09:00,9:00-9:10,0.0,0.0,0.0,0.0,150.99270833333333,2069.8206157407412,1902.0509398148154,0.0,0.0,728.4895833333333,577.4968749999999,737.1266666666667,621.9499999999999,1.036,1.036,0.0,35.81604166666659,0.0,0.0,0.0,0.0,0.0,0,2025-01-31,causal_day_ahead,Q2
2025-02-01,55,09:10,09:00-09:10,9:10-9:20,0.0,0.0,0.0,0.0,133.22601666666662,1902.0509398148154,1754.022032407408,0.0,0.0,753.615375,620.3893583333333,711.2534166666666,665.4293,1.0147,1.0147,0.0,87.40190000000007,0.0,0.0,0.0,0.0,0.0,0,2025-01-31,causal_day_ahead,Q2
2025-02-01,56,09:20,09:10-09:20,9:20-9:30,0.0,0.0,0.0,0.0,84.32988750000004,1754.022032407408,1660.322157407408,0.0,0.0,744.1545083333333,659.8246208333333,698.3616999999999,729.7221999999999,0.9922,0.9922,0.0,115.69038750000004,0.0,0.0,0.0,0.0,0.0,0,2025-01-31,causal_day_ahead,Q2
2025-02-01,57,09:30,09:20-09:30,9:30-9:40,0.0,0.0,0.0,0.0,32.79864583333335,1660.322157407408,1623.8792175925932,0.0,0.0,729.8283333333334,697.0296875,736.3866666666665,798.0874999999999,0.97,0.97,0.0,94.49947916666667,0.0,0.0,0.0,0.0,0.0,0,2025-01-31,causal_day_ahead,Q2
2025-02-01,58,09:40,09:30-09:40,9:40-9:50,0.0,0.0,0.0,0.0,6.080420833333392,1623.8792175925932,1617.123194444445,0.0,0.0,739.0130416666667,732.9326208333333,733.2125666666667,838.3206833333334,0.9422,0.9422,0.0,111.18853750000005,0.0,0.0,0.0,0.0,0.0,0,2025-01-31,causal_day_ahead,Q2
2025-02-01,59,09:50,09:40-09:50,9:50-10:00,0.0,0.0,0.0,18.09859166666672,0.0,1617.123194444445,1633.4119269444452,0.0,0.0,743.6516041666666,761.7501958333334,697.1223666666666,867.3196166666667,0.9569,0.9569,0.0,152.09865833333333,0.0,0.0,0.0,0.0,0.0,0,2025-01-31,causal_day_ahead,Q2
2025-02-01,60,10:00,09:50-10:00,10:00-10:10,0.0,0.0,0.0,53.194270833333235,0.0,1633.4119269444452,1681.286770694445,0.0,0.0,732.5604166666667,785.7546874999999,678.5883333333334,894.01875,0.9977,0.9977,0.0,162.23614583333335,0.0,0.0,0.0,0.0,0.0,0,2025-01-31,causal_day_ahead,Q2
2025-02-01,61,10:10,10:00-10:10,10:10-10:20,0.0,0.0,0.0,91.74549583333328,0.0,1681.286770694445,1763.857716944445,0.0,0.0,723.4847541666666,815.2302499999998,711.4322,911.8498333333333,0.9919,0.9919,0.0,108.67213750000008,0.0,0.0,0.0,0.0,0.0,0,2025-01-31,causal_day_ahead,Q2
2025-02-01,62,10:20,10:10-10:20,10:20-10:30,0.0,0.0,0.0,128.35754166666663,0.0,1763.857716944445,1879.379504444445,0.0,0.0,724.851475,853.2090166666667,706.70705,933.6272333333333,0.9588,0.9588,0.0,98.56264166666665,0.0,0.0,0.0,0.0,0.0,0,2025-01-31,causal_day_ahead,Q2
2025-02-01,63,10:30,10:20-10:30,10:30-10:40,0.0,0.0,0.0,163.62822916666664,0.0,1879.379504444445,2026.6449106944451,0.0,0.0,730.3295833333333,893.9578124999999,666.9933333333333,959.21875,0.9549,0.9549,0.0,128.59718750000002,0.0,0.0,0.0,0.0,0.0,0,2025-01-31,causal_day_ahead,Q2
2025-02-01,64,10:40,10:30-10:40,10:40-10:50,0.0,0.0,0.0,200.39942916666666,0.0,2026.6449106944451,2207.004396944445,0.0,0.0,725.7677833333333,926.1672125,678.7204333333333,979.8081666666667,0.9839,0.9839,0.0,100.68830416666674,0.0,0.0,0.0,0.0,0.0,0,2025-01-31,causal_day_ahead,Q2
2025-02-01,65,10:50,10:40-10:50,10:50-11:00,0.0,0.0,0.0,229.94613749999985,0.0,2207.004396944445,2413.955920694445,0.0,0.0,714.360725,944.3068624999999,678.1305,1021.3479,0.799,0.799,0.0,113.27126250000015,0.0,0.0,0.0,0.0,0.0,0,2025-01-31,causal_day_ahead,Q2
2025-02-01,66,11:00,10:50-11:00,11:00-11:10,0.0,0.0,0.0,250.17875000000004,0.0,2413.955920694445,2639.116795694445,0.0,0.0,710.19625,960.375,652.925,1060.2749999999999,0.5025,0.5025,0.0,157.17124999999987,0.0,0.0,0.0,0.0,0.0,0,2025-01-31,causal_day_ahead,Q2
2025-02-01,67,11:10,11:00-11:10,11:10-11:20,424.3884422839478,424.3884422839478,0.0,693.3885714506146,0.0,2639.116795694445,3263.166509999998,0.0,0.0,722.2226708333333,991.2228,657.69435,1046.1778166666666,0.4662,0.4662,0.0,119.48333749999983,197.84989179277648,0.0,0.0,197.84989179277648,197.84989179277648,0,2025-01-31,causal_day_ahead,Q2
2025-02-01,68,11:20,11:10-11:20,11:20-11:30,0.0,0.0,0.0,294.87163333333325,0.0,3263.166509999998,3528.550979999998,0.0,0.0,715.6271458333333,1010.4987791666665,656.1017166666666,1051.3417833333333,0.5007,0.5007,0.0,100.36843333333348,0.0,0.0,0.0,0.0,0.0,0,2025-01-31,causal_day_ahead,Q2
2025-02-01,69,11:30,11:20-11:30,11:30-11:40,0.0,0.0,0.0,311.8861458333332,0.0,3528.550979999998,3809.248511249998,0.0,0.0,701.2904166666667,1013.1765624999999,654.535,1099.0625,0.4827,0.4827,0.0,132.64135416666682,0.0,0.0,0.0,0.0,0.0,0,2025-01-31,causal_day_ahead,Q2
2025-02-01,70,11:40,11:30-11:40,11:40-11:50,0.0,0.0,0.0,297.43074166666685,0.0,3809.248511249998,4076.9361787499984,0.0,0.0,722.6393833333332,1020.070125,692.20855,1136.31565,0.4785,0.4785,0.0,146.6763583333332,0.0,0.0,0.0,0.0,0.0,0,2025-01-31,causal_day_ahead,Q2
2025-02-01,71,11:50,11:40-11:50,11:50-12:00,535.8739999999999,535.8739999999999,0.0,833.3333333333333,0.0,4076.9361787499984,4826.936178749998,0.0,0.0,729.0613333333333,1026.5206666666668,680.1494833333334,1128.4168166666666,0.4662,0.4662,0.0,150.808,249.82445879999997,0.0,0.0,249.82445879999997,249.82445879999997,0,2025-01-31,causal_day_ahead,Q2
2025-02-01,72,12:00,11:50-12:00,12:00-12:10,508.5242708333336,508.5242708333336,0.0,833.3333333333333,0.0,4826.936178749998,5576.936178749998,0.0,0.0,704.81125,1029.6203124999997,640.0333333333333,1100.65625,0.4432,0.4432,0.0,135.81385416666694,225.37795683333346,0.0,0.0,225.37795683333346,225.37795683333346,0,2025-01-31,causal_day_ahead,Q2
2025-02-01,73,12:10,12:00-12:10,12:10-12:20,487.12833333333367,487.12833333333367,0.0,833.3333333333333,0.0,5576.936178749998,6326.936178749998,0.0,0.0,686.94,1033.1449999999998,676.8413833333333,1105.4832,0.4411,0.4411,0.0,82.43681666666714,214.87230783333348,0.0,0.0,214.87230783333348,214.87230783333348,0,2025-01-31,causal_day_ahead,Q2
2025-02-01,74,12:20,12:10-12:20,12:20-12:30,486.29234166666674,486.29234166666674,0.0,833.3333333333333,0.0,6326.936178749998,7076.936178749998,0.0,0.0,687.0372125,1034.0782041666666,663.0938,1089.4810666666667,0.4551,0.4551,0.0,79.34627500000022,221.31164469250004,0.0,0.0,221.31164469250004,221.31164469250004,0,2025-01-31,causal_day_ahead,Q2
2025-02-01,75,12:30,12:20-12:30,12:30-12:40,492.41125,492.41125,0.0,833.3333333333333,0.0,7076.936178749998,7826.936178749998,0.0,0.0,695.0779166666666,1036.0,594.0216666666666,1052.4125,0.4463,0.4463,0.0,117.46875000000011,219.76314087499998,0.0,0.0,219.76314087499998,219.76314087499998,0,2025-01-31,causal_day_ahead,Q2
2025-02-01,76,12:40,12:30-12:40,12:40-12:50,481.7061000000001,481.7061000000001,0.0,833.3333333333333,0.0,7826.936178749998,8576.936178749998,0.0,0.0,692.3848416666666,1044.0120749999999,601.1141666666666,1052.0977666666665,0.4113,0.4113,0.0,99.35636666666676,198.12571893000003,0.0,0.0,198.12571893000003,198.12571893000003,0,2025-01-31,causal_day_ahead,Q2
2025-02-01,77,12:50,12:40-12:50,12:50-13:00,0.0,0.0,0.0,353.0332916666667,0.0,8576.936178749998,8894.666141249998,0.0,0.0,683.9549833333333,1036.988275,633.3353666666667,1058.98975,0.5682,0.5682,0.0,72.62109166666659,0.0,0.0,0.0,0.0,0.0,0,2025-01-31,causal_day_ahead,Q2
